"city","date","newCases","casesTminus1","casesTminus2","drivingMinus7","transitMinus7","walkingMinus7","drivingMinus8","transitMinus8","walkingMinus8","drivingMinus9","transitMinus9","walkingMinus9","drivingMinus10","transitMinus10","walkingMinus10","drivingMinus11","transitMinus11","walkingMinus11","drivingMinus12","transitMinus12","walkingMinus12","drivingMinus13","transitMinus13","walkingMinus13","drivingMinus14","transitMinus14","walkingMinus14","driving","walking","transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income"
"Denver",2020-06-17,118,67,92,11.32,-46.35,17.53,3.2,-50.99,10.19,9.12,-45.41,21.94,15.67,-42.28,10.75,-5.09,-50.21,-19.77,-0.93,-51.79,-5.02,-1.14,-53.37,4.58,4.49,-49.82,9.26,16.2,18.86,-46.79,0,0,0,5.23428571428571,-55.7457142857143,7.06571428571429,600158,"397",0.151,34.6,68377
"Denver",2020-06-18,126,118,67,6.73,-47.5,15.02,11.32,-46.35,17.53,3.2,-50.99,10.19,9.12,-45.41,21.94,15.67,-42.28,10.75,-5.09,-50.21,-19.77,-0.93,-51.79,-5.02,-1.14,-53.37,4.58,8.68,12.92,-47.69,0,0,0,5.55428571428571,-55.4142857142857,7.88857142857143,600158,"397",0.151,34.6,68377
"Denver",2020-06-19,148,126,118,6.15,-46.42,1.81,6.73,-47.5,15.02,11.32,-46.35,17.53,3.2,-50.99,10.19,9.12,-45.41,21.94,15.67,-42.28,10.75,-5.09,-50.21,-19.77,-0.93,-51.79,-5.02,6.91,0.83,-46.75,0,0,0,6.59571428571429,-54.4214285714286,7.49285714285714,600158,"397",0.151,34.6,68377
"Denver",2020-06-20,89,148,126,2.95,-45.72,-10.11,6.15,-46.42,1.81,6.73,-47.5,15.02,11.32,-46.35,17.53,3.2,-50.99,10.19,9.12,-45.41,21.94,15.67,-42.28,10.75,-5.09,-50.21,-19.77,10.86,-4.32,-40.75,0,0,1,7.15,-53.5542857142857,6.76571428571429,600158,"397",0.151,34.6,68377
"Houston",2020-06-06,552,552,466,1.36,-32.26,0.54,1.45,-36.28,22.44,0.07,-38.28,20.47,1.68,-41.86,20.45,-2.56,-42.21,14.58,-16.65,-48.14,1.57,-2.79,-38.05,-2.02,-9,-36.89,-5.62,7.24,2.72,-29.78,0,0,1,-3.77714285714286,-44.8528571428571,10.3442857142857,2100263,"1,651.10",0.212,33.1,51203
"Houston",2020-06-07,207,552,552,4.64,-33.51,0.6,1.36,-32.26,0.54,1.45,-36.28,22.44,0.07,-38.28,20.47,1.68,-41.86,20.45,-2.56,-42.21,14.58,-16.65,-48.14,1.57,-2.79,-38.05,-2.02,16.7,14.59,-22.23,0,0,1,-1.82857142857143,-44.37,11.2328571428571,2100263,"1,651.10",0.212,33.1,51203
"Houston",2020-06-08,402,207,552,4.99,-37.69,29.65,4.64,-33.51,0.6,1.36,-32.26,0.54,1.45,-36.28,22.44,0.07,-38.28,20.47,1.68,-41.86,20.45,-2.56,-42.21,14.58,-16.65,-48.14,1.57,10.48,27.57,-34.51,0,0,0,-0.717142857142857,-44.3185714285714,15.7571428571429,2100263,"1,651.10",0.212,33.1,51203
"Houston",2020-06-09,505,402,207,9.25,-29.35,70.36,4.99,-37.69,29.65,4.64,-33.51,0.6,1.36,-32.26,0.54,1.45,-36.28,22.44,0.07,-38.28,20.47,1.68,-41.86,20.45,-2.56,-42.21,14.58,8.38,21.92,-37.65,0,0,0,2.98285714285714,-41.6342857142857,25.5842857142857,2100263,"1,651.10",0.212,33.1,51203
"Houston",2020-06-10,492,505,402,6.26,-35.4,26.75,9.25,-29.35,70.36,4.99,-37.69,29.65,4.64,-33.51,0.6,1.36,-32.26,0.54,1.45,-36.28,22.44,0.07,-38.28,20.47,1.68,-41.86,20.45,14.33,33.96,-32.79,0,0,0,4.24285714285714,-40.6614285714286,27.3228571428571,2100263,"1,651.10",0.212,33.1,51203
"Houston",2020-06-11,427,492,505,7.14,-31.93,25.12,6.26,-35.4,26.75,9.25,-29.35,70.36,4.99,-37.69,29.65,4.64,-33.51,0.6,1.36,-32.26,0.54,1.45,-36.28,22.44,0.07,-38.28,20.47,11.21,28.94,-32.63,0,0,0,5.02285714285714,-39.2428571428571,27.99,2100263,"1,651.10",0.212,33.1,51203
"Houston",2020-06-12,540,427,492,6.14,-33.92,17.62,7.14,-31.93,25.12,6.26,-35.4,26.75,9.25,-29.35,70.36,4.99,-37.69,29.65,4.64,-33.51,0.6,1.36,-32.26,0.54,1.45,-36.28,22.44,8.71,23.82,-33.16,0,0,0,5.89,-38.62,27.5828571428571,2100263,"1,651.10",0.212,33.1,51203
"Houston",2020-06-13,490,540,427,7.24,-29.78,2.72,6.14,-33.92,17.62,7.14,-31.93,25.12,6.26,-35.4,26.75,9.25,-29.35,70.36,4.99,-37.69,29.65,4.64,-33.51,0.6,1.36,-32.26,0.54,9.72,10.46,-31.16,0,0,1,6.71714285714286,-37.6914285714286,24.7657142857143,2100263,"1,651.10",0.212,33.1,51203
"Houston",2020-06-14,277,490,540,16.7,-22.23,14.59,7.24,-29.78,2.72,6.14,-33.92,17.62,7.14,-31.93,25.12,6.26,-35.4,26.75,9.25,-29.35,70.36,4.99,-37.69,29.65,4.64,-33.51,0.6,20.36,17.07,-24.11,0,0,1,8.90857142857143,-36.2585714285714,26.7728571428571,2100263,"1,651.10",0.212,33.1,51203
"Houston",2020-06-15,668,277,490,10.48,-34.51,27.57,16.7,-22.23,14.59,7.24,-29.78,2.72,6.14,-33.92,17.62,7.14,-31.93,25.12,6.26,-35.4,26.75,9.25,-29.35,70.36,4.99,-37.69,29.65,13.49,33.55,-34.57,0,0,0,9.74285714285714,-36.4014285714286,30.6257142857143,2100263,"1,651.10",0.212,33.1,51203
"Houston",2020-06-16,980,668,277,8.38,-37.65,21.92,10.48,-34.51,27.57,16.7,-22.23,14.59,7.24,-29.78,2.72,6.14,-33.92,17.62,7.14,-31.93,25.12,6.26,-35.4,26.75,9.25,-29.35,70.36,10.45,23.28,-35.55,0,0,0,10.2271428571429,-36.3957142857143,29.5214285714286,2100263,"1,651.10",0.212,33.1,51203
"Houston",2020-06-17,857,980,668,14.33,-32.79,33.96,8.38,-37.65,21.92,10.48,-34.51,27.57,16.7,-22.23,14.59,7.24,-29.78,2.72,6.14,-33.92,17.62,7.14,-31.93,25.12,6.26,-35.4,26.75,14.72,34.91,-33.33,0,0,0,10.9528571428571,-36.8871428571429,24.3214285714286,2100263,"1,651.10",0.212,33.1,51203
"Houston",2020-06-18,605,857,980,11.21,-32.63,28.94,14.33,-32.79,33.96,8.38,-37.65,21.92,10.48,-34.51,27.57,16.7,-22.23,14.59,7.24,-29.78,2.72,6.14,-33.92,17.62,7.14,-31.93,25.12,10.8,27.55,-33.75,0,0,0,11.66,-36.4914285714286,24.6342857142857,2100263,"1,651.10",0.212,33.1,51203
"Houston",2020-06-19,1601,605,857,8.71,-33.16,23.82,11.21,-32.63,28.94,14.33,-32.79,33.96,8.38,-37.65,21.92,10.48,-34.51,27.57,16.7,-22.23,14.59,7.24,-29.78,2.72,6.14,-33.92,17.62,9.96,21.41,-35.28,0,0,0,11.8842857142857,-36.6671428571429,24.4485714285714,2100263,"1,651.10",0.212,33.1,51203
"Houston",2020-06-20,1424,1601,605,9.72,-31.16,10.46,8.71,-33.16,23.82,11.21,-32.63,28.94,14.33,-32.79,33.96,8.38,-37.65,21.92,10.48,-34.51,27.57,16.7,-22.23,14.59,7.24,-29.78,2.72,6.27,2.63,-33.43,0,0,1,12.3957142857143,-36.2728571428571,23.4257142857143,2100263,"1,651.10",0.212,33.1,51203
"Indianapolis",2020-06-06,129,129,125,18.32,-29.28,21.43,19.18,-30.15,36.69,23.09,-34.55,53.07,23.25,-31.28,55.35,25.85,-33.93,60.01,1.74,-41.57,33,21.44,-23.01,33.93,4.36,-35.12,-7.11,27.69,13.16,-24.81,0,0,1,19.6042857142857,-36.9842857142857,40.91,820445,"936.3",0.201,34.3,47678
"Indianapolis",2020-06-07,72,129,129,20.68,-31.06,32.17,18.32,-29.28,21.43,19.18,-30.15,36.69,23.09,-34.55,53.07,23.25,-31.28,55.35,25.85,-33.93,60.01,1.74,-41.57,33,21.44,-23.01,33.93,37.32,39.53,-24.17,0,0,1,21.9357142857143,-36.4042857142857,46.5214285714286,820445,"936.3",0.201,34.3,47678
"Indianapolis",2020-06-08,54,72,129,28.32,-35.12,52.11,20.68,-31.06,32.17,18.32,-29.28,21.43,19.18,-30.15,36.69,23.09,-34.55,53.07,23.25,-31.28,55.35,25.85,-33.93,60.01,1.74,-41.57,33,37.55,57.05,-25.77,0,0,0,22.9185714285714,-38.1342857142857,49.1185714285714,820445,"936.3",0.201,34.3,47678
"Indianapolis",2020-06-09,132,54,72,30.77,-33.61,58.54,28.32,-35.12,52.11,20.68,-31.06,32.17,18.32,-29.28,21.43,19.18,-30.15,36.69,23.09,-34.55,53.07,23.25,-31.28,55.35,25.85,-33.93,60.01,30.93,51.84,-33.54,0,0,0,27.0657142857143,-36.9971428571429,52.7671428571429,820445,"936.3",0.201,34.3,47678
"Indianapolis",2020-06-10,71,132,54,24.25,-32.02,51.59,30.77,-33.61,58.54,28.32,-35.12,52.11,20.68,-31.06,32.17,18.32,-29.28,21.43,19.18,-30.15,36.69,23.09,-34.55,53.07,23.25,-31.28,55.35,33.9,55.06,-28.09,0,0,0,26.8371428571429,-36.7242857142857,51.5642857142857,820445,"936.3",0.201,34.3,47678
"Indianapolis",2020-06-11,63,71,132,29.59,-29.56,58.91,24.25,-32.02,51.59,30.77,-33.61,58.54,28.32,-35.12,52.11,20.68,-31.06,32.17,18.32,-29.28,21.43,19.18,-30.15,36.69,23.09,-34.55,53.07,41.98,75.53,-25.67,0,0,0,27.7428571428571,-36.4785714285714,52.0728571428571,820445,"936.3",0.201,34.3,47678
"Indianapolis",2020-06-12,129,63,71,25.36,-24.45,23.17,29.59,-29.56,58.91,24.25,-32.02,51.59,30.77,-33.61,58.54,28.32,-35.12,52.11,20.68,-31.06,32.17,18.32,-29.28,21.43,19.18,-30.15,36.69,33.77,41.55,-25.37,0,0,0,28.0671428571429,-35.0357142857143,47.8014285714286,820445,"936.3",0.201,34.3,47678
"Indianapolis",2020-06-13,69,129,63,27.69,-24.81,13.16,25.36,-24.45,23.17,29.59,-29.56,58.91,24.25,-32.02,51.59,30.77,-33.61,58.54,28.32,-35.12,52.11,20.68,-31.06,32.17,18.32,-29.28,21.43,27.93,11.98,-23.89,0,0,1,29.2828571428571,-34.2728571428571,44.44,820445,"936.3",0.201,34.3,47678
"Indianapolis",2020-06-14,78,69,129,37.32,-24.17,39.53,27.69,-24.81,13.16,25.36,-24.45,23.17,29.59,-29.56,58.91,24.25,-32.02,51.59,30.77,-33.61,58.54,28.32,-35.12,52.11,20.68,-31.06,32.17,44.43,54.51,-21.97,0,0,1,31.9971428571429,-33.5428571428571,47.0257142857143,820445,"936.3",0.201,34.3,47678
"Indianapolis",2020-06-15,252,78,69,37.55,-25.77,57.05,37.32,-24.17,39.53,27.69,-24.81,13.16,25.36,-24.45,23.17,29.59,-29.56,58.91,24.25,-32.02,51.59,30.77,-33.61,58.54,28.32,-35.12,52.11,44.34,67.97,-25.8,0,0,0,34.4071428571429,-32.7871428571429,50.58,820445,"936.3",0.201,34.3,47678
"Indianapolis",2020-06-16,61,252,78,30.93,-33.54,51.84,37.55,-25.77,57.05,37.32,-24.17,39.53,27.69,-24.81,13.16,25.36,-24.45,23.17,29.59,-29.56,58.91,24.25,-32.02,51.59,30.77,-33.61,58.54,41.07,75.2,-29.06,0,0,0,34.78,-32.5614285714286,50.5414285714286,820445,"936.3",0.201,34.3,47678
"Indianapolis",2020-06-17,50,61,252,33.9,-28.09,55.06,30.93,-33.54,51.84,37.55,-25.77,57.05,37.32,-24.17,39.53,27.69,-24.81,13.16,25.36,-24.45,23.17,29.59,-29.56,58.91,24.25,-32.02,51.59,43.92,72.69,-23.29,0,0,0,35.2271428571429,-31.7728571428571,50.0442857142857,820445,"936.3",0.201,34.3,47678
"Indianapolis",2020-06-18,0,50,61,41.98,-25.67,75.53,33.9,-28.09,55.06,30.93,-33.54,51.84,37.55,-25.77,57.05,37.32,-24.17,39.53,27.69,-24.81,13.16,25.36,-24.45,23.17,29.59,-29.56,58.91,48.06,77.36,-21.24,0,0,0,37.76,-30.8657142857143,53.4642857142857,820445,"936.3",0.201,34.3,47678
"Indianapolis",2020-06-19,62,0,50,33.77,-25.37,41.55,41.98,-25.67,75.53,33.9,-28.09,55.06,30.93,-33.54,51.84,37.55,-25.77,57.05,37.32,-24.17,39.53,27.69,-24.81,13.16,25.36,-24.45,23.17,44.28,52.48,-22.47,0,0,0,38.3571428571429,-30.2671428571429,50.9842857142857,820445,"936.3",0.201,34.3,47678
"Indianapolis",2020-06-20,53,62,0,27.93,-23.89,11.98,33.77,-25.37,41.55,41.98,-25.67,75.53,33.9,-28.09,55.06,30.93,-33.54,51.84,37.55,-25.77,57.05,37.32,-24.17,39.53,27.69,-24.81,13.16,36.71,19.86,-15.7,0,0,1,38.7242857142857,-30.1871428571429,49.3857142857143,820445,"936.3",0.201,34.3,47678
"London",2020-06-06,14,23,19,-40.32,-75.82,-63.83,-37.3,-74.83,-64.11,-35.66,-74.02,-63.99,-38.87,-74.5,-64.8,-36.39,-72.66,-61.65,-36.44,-71.57,-51.08,-43.18,-76.31,-56.8,-50.86,-81.31,-72.89,-45.43,-73.28,-76.03,0,0,1,-45.5742857142857,-85.86,-71.3071428571428,8787892,"1572.147146",0.28,35.3,56273.38129
"London",2020-06-08,30,14,23,-32.53,-68.97,-56.78,-34.04,-70.33,-53.33,-40.32,-75.82,-63.83,-37.3,-74.83,-64.11,-35.66,-74.02,-63.99,-38.87,-74.5,-64.8,-36.39,-72.66,-61.65,-36.44,-71.57,-51.08,-34.59,-60.82,-70.1,0,0,0,-41.65,-83.2428571428571,-68.51,8787892,"1572.147146",0.28,35.3,56273.38129
"London",2020-06-09,27,30,14,-32.58,-69.6,-58.68,-32.53,-68.97,-56.78,-34.04,-70.33,-53.33,-40.32,-75.82,-63.83,-37.3,-74.83,-64.11,-35.66,-74.02,-63.99,-38.87,-74.5,-64.8,-36.39,-72.66,-61.65,-33.31,-60.58,-70.29,0,0,0,-41.0985714285714,-82.9614285714286,-69.5957142857143,8787892,"1572.147146",0.28,35.3,56273.38129
"London",2020-06-10,28,27,30,-39.75,-71.79,-67.47,-32.58,-69.6,-58.68,-32.53,-68.97,-56.78,-34.04,-70.33,-53.33,-40.32,-75.82,-63.83,-37.3,-74.83,-64.11,-35.66,-74.02,-63.99,-38.87,-74.5,-64.8,-39.76,-71.08,-72.84,0,0,0,-41.5785714285714,-82.8371428571429,-70.4271428571429,8787892,"1572.147146",0.28,35.3,56273.38129
"London",2020-06-11,16,28,27,-39.77,-74.01,-68.88,-39.75,-71.79,-67.47,-32.58,-69.6,-58.68,-32.53,-68.97,-56.78,-34.04,-70.33,-53.33,-40.32,-75.82,-63.83,-37.3,-74.83,-64.11,-35.66,-74.02,-63.99,-38.43,-68.81,-72.93,0,0,0,-41.7071428571429,-82.7671428571429,-71.01,8787892,"1572.147146",0.28,35.3,56273.38129
"London",2020-06-12,15,16,28,-40.1,-74.72,-69.78,-39.77,-74.01,-68.88,-39.75,-71.79,-67.47,-32.58,-69.6,-58.68,-32.53,-68.97,-56.78,-34.04,-70.33,-53.33,-40.32,-75.82,-63.83,-37.3,-74.83,-64.11,-36.9,-68.09,-72.21,0,0,0,-42.3414285714286,-82.8671428571429,-71.8371428571429,8787892,"1572.147146",0.28,35.3,56273.38129
"London",2020-06-13,7,15,16,-45.43,-76.03,-73.28,-40.1,-74.72,-69.78,-39.77,-74.01,-68.88,-39.75,-71.79,-67.47,-32.58,-69.6,-58.68,-32.53,-68.97,-56.78,-34.04,-70.33,-53.33,-40.32,-75.82,-63.83,-32.68,-60.65,-71.67,0,0,1,-43.5028571428571,-83.0385714285714,-73.1471428571429,8787892,"1572.147146",0.28,35.3,56273.38129
"London",2020-06-14,14,7,15,-37.76,-70.54,-59.68,-45.43,-76.03,-73.28,-40.1,-74.72,-69.78,-39.77,-74.01,-68.88,-39.75,-71.79,-67.47,-32.58,-69.6,-58.68,-32.53,-68.97,-56.78,-34.04,-70.33,-53.33,-29.33,-52.5,-66.7,0,0,1,-43.1371428571429,-82.2842857142857,-72.5542857142857,8787892,"1572.147146",0.28,35.3,56273.38129
"London",2020-06-15,8,14,7,-34.59,-70.1,-60.82,-37.76,-70.54,-59.68,-45.43,-76.03,-73.28,-40.1,-74.72,-69.78,-39.77,-74.01,-68.88,-39.75,-71.79,-67.47,-32.58,-69.6,-58.68,-32.53,-68.97,-56.78,-27.68,-53.97,-64.99,0,0,0,-43.2157142857143,-82.2514285714286,-73.6242857142857,8787892,"1572.147146",0.28,35.3,56273.38129
"London",2020-06-16,12,8,14,-33.31,-70.29,-60.58,-34.59,-70.1,-60.82,-37.76,-70.54,-59.68,-45.43,-76.03,-73.28,-40.1,-74.72,-69.78,-39.77,-74.01,-68.88,-39.75,-71.79,-67.47,-32.58,-69.6,-58.68,-29.2,-58.48,-66.92,0,0,0,-43.3271428571429,-82.44,-74.1671428571428,8787892,"1572.147146",0.28,35.3,56273.38129
"London",2020-06-17,0,12,8,-39.76,-72.84,-71.08,-33.31,-70.29,-60.58,-34.59,-70.1,-60.82,-37.76,-70.54,-59.68,-45.43,-76.03,-73.28,-40.1,-74.72,-69.78,-39.77,-74.01,-68.88,-39.75,-71.79,-67.47,-33.38,-66.05,-69.09,0,0,0,-44.3528571428571,-82.9028571428571,-75.9385714285714,8787892,"1572.147146",0.28,35.3,56273.38129
"Los Angeles",2020-06-06,1492,1492,1648,-25.35,-62.1,-31.29,-25.45,-66.97,-29.08,-25.41,-68.67,-21.59,-23.02,-66.61,-19.81,-23.79,-67.28,-21.79,-30.65,-70.14,-26.36,-17.53,-62.84,-23.99,-29.74,-67.17,-39.29,-25.07,-33.3,-62.58,0,0,1,-28.7057142857143,-75.9685714285714,-30.4571428571429,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-07,1691,1492,1492,-23.78,-61.84,-28.23,-25.35,-62.1,-31.29,-25.45,-66.97,-29.08,-25.41,-68.67,-21.59,-23.02,-66.61,-19.81,-23.79,-67.28,-21.79,-30.65,-70.14,-26.36,-17.53,-62.84,-23.99,-12.79,-13.2,-54.27,0,0,1,-27.8542857142857,-75.2071428571429,-28.8771428571429,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-08,867,1691,1492,-27.54,-67.62,-29.63,-23.78,-61.84,-28.23,-25.35,-62.1,-31.29,-25.45,-66.97,-29.08,-25.41,-68.67,-21.59,-23.02,-66.61,-19.81,-23.79,-67.28,-21.79,-30.65,-70.14,-26.36,-13.56,-14.33,-58.77,0,0,0,-29.2842857142857,-75.89,-29.6828571428571,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-09,1321,867,1691,-29.37,-68.74,-24.35,-27.54,-67.62,-29.63,-23.78,-61.84,-28.23,-25.35,-62.1,-31.29,-25.45,-66.97,-29.08,-25.41,-68.67,-21.59,-23.02,-66.61,-19.81,-23.79,-67.28,-21.79,-14.29,-11.09,-61.63,0,0,0,-29.1014285714286,-75.69,-29.3957142857143,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-10,1447,1321,867,-23.84,-66.78,-17.19,-29.37,-68.74,-24.35,-27.54,-67.62,-29.63,-23.78,-61.84,-28.23,-25.35,-62.1,-31.29,-25.45,-66.97,-29.08,-25.41,-68.67,-21.59,-23.02,-66.61,-19.81,-12.85,-10.77,-60.45,0,0,0,-29.1085714285714,-75.6185714285714,-28.7385714285714,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-11,2042,1447,1321,-25.49,-68.03,-22.45,-23.84,-66.78,-17.19,-29.37,-68.74,-24.35,-27.54,-67.62,-29.63,-23.78,-61.84,-28.23,-25.35,-62.1,-31.29,-25.45,-66.97,-29.08,-25.41,-68.67,-21.59,-15.04,-12.21,-62.12,0,0,0,-29.4614285714286,-75.8214285714286,-29.1157142857143,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-12,1683,2042,1447,-25.02,-67.04,-27.33,-25.49,-68.03,-22.45,-23.84,-66.78,-17.19,-29.37,-68.74,-24.35,-27.54,-67.62,-29.63,-23.78,-61.84,-28.23,-25.35,-62.1,-31.29,-25.45,-66.97,-29.08,-13.61,-16.56,-61.15,0,0,0,-29.4057142857143,-75.5885714285714,-29.9357142857143,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-13,1683,1683,2042,-25.07,-62.58,-33.3,-25.02,-67.04,-27.33,-25.49,-68.03,-22.45,-23.84,-66.78,-17.19,-29.37,-68.74,-24.35,-27.54,-67.62,-29.63,-23.78,-61.84,-28.23,-25.35,-62.1,-31.29,-14.44,-24.32,-57.25,0,0,1,-29.3514285714286,-74.9614285714286,-30.5385714285714,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-14,1136,1683,1683,-12.79,-54.27,-13.2,-25.07,-62.58,-33.3,-25.02,-67.04,-27.33,-25.49,-68.03,-22.45,-23.84,-66.78,-17.19,-29.37,-68.74,-24.35,-27.54,-67.62,-29.63,-23.78,-61.84,-28.23,-3.01,-3.55,-48.23,0,0,1,-27.5571428571429,-73.8428571428571,-27.9542857142857,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-15,951,1136,1683,-13.56,-58.77,-14.33,-12.79,-54.27,-13.2,-25.07,-62.58,-33.3,-25.02,-67.04,-27.33,-25.49,-68.03,-22.45,-23.84,-66.78,-17.19,-29.37,-68.74,-24.35,-27.54,-67.62,-29.63,-6.98,-7.43,-55.3,0,0,0,-26.0971428571429,-73.4042857142857,-25.9685714285714,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-16,1533,951,1136,-14.29,-61.63,-11.09,-13.56,-58.77,-14.33,-12.79,-54.27,-13.2,-25.07,-62.58,-33.3,-25.02,-67.04,-27.33,-25.49,-68.03,-22.45,-23.84,-66.78,-17.19,-29.37,-68.74,-24.35,-9.91,-7.38,-57.82,0,0,0,-24.2042857142857,-72.5485714285714,-23.32,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-17,2303,1533,951,-12.85,-60.45,-10.77,-14.29,-61.63,-11.09,-13.56,-58.77,-14.33,-12.79,-54.27,-13.2,-25.07,-62.58,-33.3,-25.02,-67.04,-27.33,-25.49,-68.03,-22.45,-23.84,-66.78,-17.19,-10.16,-5.98,-56.87,0,0,0,-21.8442857142857,-71.3642857142857,-21.38,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-18,1133,2303,1533,-15.04,-62.12,-12.21,-12.85,-60.45,-10.77,-14.29,-61.63,-11.09,-13.56,-58.77,-14.33,-12.79,-54.27,-13.2,-25.07,-62.58,-33.3,-25.02,-67.04,-27.33,-25.49,-68.03,-22.45,-12.02,-9.32,-58.98,0,0,0,-20.5871428571429,-70.6985714285714,-20.6685714285714,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-19,1687,1133,2303,-13.61,-61.15,-16.56,-15.04,-62.12,-12.21,-12.85,-60.45,-10.77,-14.29,-61.63,-11.09,-13.56,-58.77,-14.33,-12.79,-54.27,-13.2,-25.07,-62.58,-33.3,-25.02,-67.04,-27.33,-8.62,-9.62,-55.85,0,0,0,-18.89,-69.7157142857143,-19.8271428571429,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-20,2418,1687,1133,-14.44,-57.25,-24.32,-13.61,-61.15,-16.56,-15.04,-62.12,-12.21,-12.85,-60.45,-10.77,-14.29,-61.63,-11.09,-13.56,-58.77,-14.33,-12.79,-54.27,-13.2,-25.07,-62.58,-33.3,-12.52,-22.94,-55.38,0,0,1,-17.3785714285714,-68.3171428571429,-19.3971428571429,3792621,"1,213.90",0.204,35.8,62474
"Memphis",2020-06-06,189,189,169,30.82,-15.47,37.03,29.58,-21.05,45.01,32.16,-17.84,52.76,33.46,-25.48,53.68,26.89,-21.27,38.25,7.63,-26.81,10.31,29.75,-1.02,50.07,21.17,-10.37,23.65,29.42,29.63,-2.63,0,0,1,30.2085714285714,-19.9014285714286,44.3942857142857,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-07,119,189,189,37.79,4.46,62.39,30.82,-15.47,37.03,29.58,-21.05,45.01,32.16,-17.84,52.76,33.46,-25.48,53.68,26.89,-21.27,38.25,7.63,-26.81,10.31,29.75,-1.02,50.07,36.17,45.26,-9.87,0,0,1,32.5828571428571,-17.7828571428571,49.9285714285714,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-08,137,119,189,35,-22.94,54.6,37.79,4.46,62.39,30.82,-15.47,37.03,29.58,-21.05,45.01,32.16,-17.84,52.76,33.46,-25.48,53.68,26.89,-21.27,38.25,7.63,-26.81,10.31,27.67,30.14,-13.69,0,0,0,33.3328571428571,-20.9142857142857,50.5757142857143,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-09,162,137,119,34.68,-22.69,51.96,35,-22.94,54.6,37.79,4.46,62.39,30.82,-15.47,37.03,29.58,-21.05,45.01,32.16,-17.84,52.76,33.46,-25.48,53.68,26.89,-21.27,38.25,37.37,54.31,-14.86,0,0,0,37.1971428571429,-20.3257142857143,56.5257142857143,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-10,147,162,137,33.48,-17.97,58.12,34.68,-22.69,51.96,35,-22.94,54.6,37.79,4.46,62.39,30.82,-15.47,37.03,29.58,-21.05,45.01,32.16,-17.84,52.76,33.46,-25.48,53.68,44.01,64.57,-14.11,0,0,0,38.1385714285714,-19.8542857142857,59.3642857142857,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-11,160,147,162,28.3,-21.66,47.15,33.48,-17.97,58.12,34.68,-22.69,51.96,35,-22.94,54.6,37.79,4.46,62.39,30.82,-15.47,37.03,29.58,-21.05,45.01,32.16,-17.84,52.76,46.95,71.01,-10.64,0,0,0,37.4014285714286,-19.3085714285714,58.4314285714286,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-12,140,160,147,20.68,-20.58,24.95,28.3,-21.66,47.15,33.48,-17.97,58.12,34.68,-22.69,51.96,35,-22.94,54.6,37.79,4.46,62.39,30.82,-15.47,37.03,29.58,-21.05,45.01,36.3,42.55,-13.09,0,0,0,35.7614285714286,-19.7,54.4585714285714,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-13,149,140,160,29.42,-2.63,29.63,20.68,-20.58,24.95,28.3,-21.66,47.15,33.48,-17.97,58.12,34.68,-22.69,51.96,35,-22.94,54.6,37.79,4.46,62.39,30.82,-15.47,37.03,39.04,42.41,-6.08,0,0,1,35.7385714285714,-17.0685714285714,52.2614285714286,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-14,237,149,140,36.17,-9.87,45.26,29.42,-2.63,29.63,20.68,-20.58,24.95,28.3,-21.66,47.15,33.48,-17.97,58.12,34.68,-22.69,51.96,35,-22.94,54.6,37.79,4.46,62.39,42.96,56.14,6.27,0,0,1,36.5028571428571,-16.2685714285714,53.4371428571429,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-15,227,237,149,27.67,-13.69,30.14,36.17,-9.87,45.26,29.42,-2.63,29.63,20.68,-20.58,24.95,28.3,-21.66,47.15,33.48,-17.97,58.12,34.68,-22.69,51.96,35,-22.94,54.6,44.82,60.45,-11.94,0,0,0,35.0571428571429,-18.8614285714286,48.83,646889,"822.1",0.269,34.3,37199
