"city","date","newCases","casesTminus1","casesTminus2","drivingMinus7","transitMinus7","walkingMinus7","drivingMinus8","transitMinus8","walkingMinus8","drivingMinus9","transitMinus9","walkingMinus9","drivingMinus10","transitMinus10","walkingMinus10","drivingMinus11","transitMinus11","walkingMinus11","drivingMinus12","transitMinus12","walkingMinus12","drivingMinus13","transitMinus13","walkingMinus13","drivingMinus14","transitMinus14","walkingMinus14","driving","walking","transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income","usa"
"Boston",2020-03-01,1,1,0,88.86,90.72,114.38,114.81,123.07,163.65,121.26,124.86,137.19,107.25,112.32,113.84,106.54,111.2,115.09,103.09,107.78,99.17,96.23,104.72,115.7,91.91,101.62,131.02,92.44,104.03,90.25,0,0,1,118.564285714286,125.184285714286,141.434285714286,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-02,0,1,1,97.75,98.85,105.75,88.86,90.72,114.38,114.81,123.07,163.65,121.26,124.86,137.19,107.25,112.32,113.84,106.54,111.2,115.09,103.09,107.78,99.17,96.23,104.72,115.7,97.76,100,96.94,0,0,0,119.398571428571,124.788571428571,137.824285714286,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-03,0,0,1,102.46,103.5,104.98,97.75,98.85,105.75,88.86,90.72,114.38,114.81,123.07,163.65,121.26,124.86,137.19,107.25,112.32,113.84,106.54,111.2,115.09,103.09,107.78,99.17,108.66,124.15,105.92,0,0,0,120.288571428571,124.614285714286,136.292857142857,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-04,1,0,0,104.67,104.59,107.75,102.46,103.5,104.98,97.75,98.85,105.75,88.86,90.72,114.38,114.81,123.07,163.65,121.26,124.86,137.19,107.25,112.32,113.84,106.54,111.2,115.09,103.24,101.16,98.23,0,0,0,120.514285714286,124.158571428571,137.518571428571,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-05,5,1,0,112.25,113.24,115.23,104.67,104.59,107.75,102.46,103.5,104.98,97.75,98.85,105.75,88.86,90.72,114.38,114.81,123.07,163.65,121.26,124.86,137.19,107.25,112.32,113.84,110.35,120.16,105.63,0,0,0,121.33,124.45,137.538571428571,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-06,5,5,1,126.72,126.75,140.48,112.25,113.24,115.23,104.67,104.59,107.75,102.46,103.5,104.98,97.75,98.85,105.75,88.86,90.72,114.38,114.81,123.07,163.65,121.26,124.86,137.19,121.4,135.67,110.78,0,0,0,124.111428571429,126.511428571429,141.344285714286,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-07,14,5,5,120.81,121.56,157.8,126.72,126.75,140.48,112.25,113.24,115.23,104.67,104.59,107.75,102.46,103.5,104.98,97.75,98.85,105.75,88.86,90.72,114.38,114.81,123.07,163.65,113.53,147.03,104.82,0,0,1,124.047142857143,126.04,144.288571428571,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-08,9,14,5,92.44,90.25,104.03,120.81,121.56,157.8,126.72,126.75,140.48,112.25,113.24,115.23,104.67,104.59,107.75,102.46,103.5,104.98,97.75,98.85,105.75,88.86,90.72,114.38,91.06,109.47,87.85,0,0,1,120.851428571429,121.351428571429,135.771428571429,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-09,50,9,14,97.76,96.94,100,92.44,90.25,104.03,120.81,121.56,157.8,126.72,126.75,140.48,112.25,113.24,115.23,104.67,104.59,107.75,102.46,103.5,104.98,97.75,98.85,105.75,100.2,117.26,98.17,0,0,0,122.122857142857,122.24,133.717142857143,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-10,0,50,9,108.66,105.92,124.15,97.76,96.94,100,92.44,90.25,104.03,120.81,121.56,157.8,126.72,126.75,140.48,112.25,113.24,115.23,104.67,104.59,107.75,102.46,103.5,104.98,98.55,103.21,91.27,0,0,0,123.681428571429,123.25,136.345714285714,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-11,14,0,50,103.24,98.23,101.16,108.66,105.92,124.15,97.76,96.94,100,92.44,90.25,104.03,120.81,121.56,157.8,126.72,126.75,140.48,112.25,113.24,115.23,104.67,104.59,107.75,96.6,94.67,82.99,0,0,0,123.792857142857,122.497142857143,135.8,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-12,16,14,0,110.35,105.63,120.16,103.24,98.23,101.16,108.66,105.92,124.15,97.76,96.94,100,92.44,90.25,104.03,120.81,121.56,157.8,126.72,126.75,140.48,112.25,113.24,115.23,90.89,82.12,67.58,1,0,0,124.604285714286,122.645714285714,137.572857142857,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-13,13,16,14,121.4,110.78,135.67,110.35,105.63,120.16,103.24,98.23,101.16,108.66,105.92,124.15,97.76,96.94,100,92.44,90.25,104.03,120.81,121.56,157.8,126.72,126.75,140.48,92.56,80.72,60.01,1,0,0,125.911428571429,122.294285714286,140.492857142857,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-14,26,13,16,113.53,104.82,147.03,121.4,110.78,135.67,110.35,105.63,120.16,103.24,98.23,101.16,108.66,105.92,124.15,97.76,96.94,100,92.44,90.25,104.03,120.81,121.56,157.8,80.61,92.01,55.73,1,0,1,124.027142857143,119.161428571429,141.428571428571,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-15,28,26,13,91.06,87.85,109.47,113.53,104.82,147.03,121.4,110.78,135.67,110.35,105.63,120.16,103.24,98.23,101.16,108.66,105.92,124.15,97.76,96.94,100,92.44,90.25,104.03,59.66,61.07,40.6,1,0,1,119.777142857143,114.345714285714,134.524285714286,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-16,18,28,26,100.2,98.17,117.26,91.06,87.85,109.47,113.53,104.82,147.03,121.4,110.78,135.67,110.35,105.63,120.16,103.24,98.23,101.16,108.66,105.92,124.15,97.76,96.94,100,64.49,48.95,38.33,0,0,0,120.885714285714,115.477142857143,136.414285714286,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-17,31,18,28,98.55,91.27,103.21,100.2,98.17,117.26,91.06,87.85,109.47,113.53,104.82,147.03,121.4,110.78,135.67,110.35,105.63,120.16,103.24,98.23,101.16,108.66,105.92,124.15,54.72,41.07,30.97,0,0,0,120.998571428571,114.667142857143,136.872857142857,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-18,53,31,18,96.6,82.99,94.67,98.55,91.27,103.21,100.2,98.17,117.26,91.06,87.85,109.47,113.53,104.82,147.03,121.4,110.78,135.67,110.35,105.63,120.16,103.24,98.23,101.16,56.98,49.23,30.1,0,0,0,119.275714285714,111.391428571429,132.661428571429,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-19,70,53,31,90.89,67.58,82.12,96.6,82.99,94.67,98.55,91.27,103.21,100.2,98.17,117.26,91.06,87.85,109.47,113.53,104.82,147.03,121.4,110.78,135.67,110.35,105.63,120.16,49.03,31.78,25.85,0,0,0,117.511428571429,107.012857142857,129.941428571429,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-20,86,70,53,92.56,60.01,80.72,90.89,67.58,82.12,96.6,82.99,94.67,98.55,91.27,103.21,100.2,98.17,117.26,91.06,87.85,109.47,113.53,104.82,147.03,121.4,110.78,135.67,58.15,48.03,26.2,0,0,0,114.97,100.495714285714,124.307142857143,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-21,75,86,70,80.61,55.73,92.01,92.56,60.01,80.72,90.89,67.58,82.12,96.6,82.99,94.67,98.55,91.27,103.21,100.2,98.17,117.26,91.06,87.85,109.47,113.53,104.82,147.03,50.53,45.45,23.17,0,0,1,109.142857142857,92.6314285714286,118.07,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-22,99,75,86,59.66,40.6,61.07,80.61,55.73,92.01,92.56,60.01,80.72,90.89,67.58,82.12,96.6,82.99,94.67,98.55,91.27,103.21,100.2,98.17,117.26,91.06,87.85,109.47,37.86,31.83,19.83,0,0,1,101.447142857143,83.4571428571428,105.79,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-23,281,99,75,64.49,38.33,48.95,59.66,40.6,61.07,80.61,55.73,92.01,92.56,60.01,80.72,90.89,67.58,82.12,96.6,82.99,94.67,98.55,91.27,103.21,100.2,98.17,117.26,42.31,28.69,19.95,0,0,0,97.6514285714286,76.3828571428571,97.1442857142857,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-24,455,281,99,54.72,30.97,41.07,64.49,38.33,48.95,59.66,40.6,61.07,80.61,55.73,92.01,92.56,60.01,80.72,90.89,67.58,82.12,96.6,82.99,94.67,98.55,91.27,103.21,40.65,33.86,18.96,0,0,0,91.1542857142857,66.7828571428571,86.26,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-25,386,455,281,56.98,30.1,49.23,54.72,30.97,41.07,64.49,38.33,48.95,59.66,40.6,61.07,80.61,55.73,92.01,92.56,60.01,80.72,90.89,67.58,82.12,96.6,82.99,94.67,38.33,29.46,18.18,0,0,0,85.2157142857143,58.0442857142857,78.5485714285714,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-26,595,386,455,49.03,25.85,31.78,56.98,30.1,49.23,54.72,30.97,41.07,64.49,38.33,48.95,59.66,40.6,61.07,80.61,55.73,92.01,92.56,60.01,80.72,90.89,67.58,82.12,42.77,37.53,19.53,0,0,0,78.42,49.8814285714286,69.5642857142857,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-27,685,595,386,58.15,26.2,48.03,49.03,25.85,31.78,56.98,30.1,49.23,54.72,30.97,41.07,64.49,38.33,48.95,59.66,40.6,61.07,80.61,55.73,92.01,92.56,60.01,80.72,49.56,44.49,20.19,0,0,0,73.7428571428571,43.97,64.6942857142857,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-28,464,685,595,50.53,23.17,45.45,58.15,26.2,48.03,49.03,25.85,31.78,56.98,30.1,49.23,54.72,30.97,41.07,64.49,38.33,48.95,59.66,40.6,61.07,80.61,55.73,92.01,44.67,40.83,18.9,0,0,1,67.7385714285714,38.7071428571429,59.6557142857143,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-29,574,464,685,37.86,19.83,31.83,50.53,23.17,45.45,58.15,26.2,48.03,49.03,25.85,31.78,56.98,30.1,49.23,54.72,30.97,41.07,64.49,38.33,48.95,59.66,40.6,61.07,29.68,21,16.24,0,0,1,61.6314285714286,33.5785714285714,51.0585714285714,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-30,804,574,464,42.31,19.95,28.69,37.86,19.83,31.83,50.53,23.17,45.45,58.15,26.2,48.03,49.03,25.85,31.78,56.98,30.1,49.23,54.72,30.97,41.07,64.49,38.33,48.95,37.99,27.39,18.84,0,0,0,59.1528571428571,30.6285714285714,46.4328571428571,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-03-31,806,804,574,40.65,18.96,33.86,42.31,19.95,28.69,37.86,19.83,31.83,50.53,23.17,45.45,58.15,26.2,48.03,49.03,25.85,31.78,56.98,30.1,49.23,54.72,30.97,41.07,41.51,34.09,18.78,0,0,0,55.7471428571429,27.8614285714286,44.2771428571429,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-01,904,806,804,38.33,18.18,29.46,40.65,18.96,33.86,42.31,19.95,28.69,37.86,19.83,31.83,50.53,23.17,45.45,58.15,26.2,48.03,49.03,25.85,31.78,56.98,30.1,49.23,41.16,30.71,17.36,0,0,0,53.4057142857143,26.0342857142857,42.6185714285714,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-02,1070,904,806,42.77,19.53,37.53,38.33,18.18,29.46,40.65,18.96,33.86,42.31,19.95,28.69,37.86,19.83,31.83,50.53,23.17,45.45,58.15,26.2,48.03,49.03,25.85,31.78,38.93,26.29,17.07,0,0,0,51.3757142857143,24.5242857142857,40.9471428571429,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-03,1011,1070,904,49.56,20.19,44.49,42.77,19.53,37.53,38.33,18.18,29.46,40.65,18.96,33.86,42.31,19.95,28.69,37.86,19.83,31.83,50.53,23.17,45.45,58.15,26.2,48.03,41.89,26.37,15.84,0,0,0,51.4514285714286,23.7157142857143,42.7628571428572,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-04,654,1011,1070,44.67,18.9,40.83,49.56,20.19,44.49,42.77,19.53,37.53,38.33,18.18,29.46,40.65,18.96,33.86,42.31,19.95,28.69,37.86,19.83,31.83,50.53,23.17,45.45,43.16,38.38,17.64,0,0,1,49.5257142857143,22.6728571428571,41.7342857142857,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-05,969,654,1011,29.68,16.24,21,44.67,18.9,40.83,49.56,20.19,44.49,42.77,19.53,37.53,38.33,18.18,29.46,40.65,18.96,33.86,42.31,19.95,28.69,37.86,19.83,31.83,35.41,33.28,16.11,0,0,1,46.5471428571429,21.6828571428571,38.2414285714286,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-06,1087,969,654,37.99,18.84,27.39,29.68,16.24,21,44.67,18.9,40.83,49.56,20.19,44.49,42.77,19.53,37.53,38.33,18.18,29.46,40.65,18.96,33.86,42.31,19.95,28.69,42.53,38.33,18.3,0,0,0,46.5657142857143,21.5414285714286,37.6071428571429,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-07,1309,1087,969,41.51,18.78,34.09,37.99,18.84,27.39,29.68,16.24,21,44.67,18.9,40.83,49.56,20.19,44.49,42.77,19.53,37.53,38.33,18.18,29.46,40.65,18.96,33.86,43.91,38.9,18.38,0,0,0,46.4514285714286,21.3742857142857,38.3785714285714,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-08,1593,1309,1087,41.16,17.36,30.71,41.51,18.78,34.09,37.99,18.84,27.39,29.68,16.24,21,44.67,18.9,40.83,49.56,20.19,44.49,42.77,19.53,37.53,38.33,18.18,29.46,40.27,31.05,17.65,0,0,0,46.5242857142857,21.1457142857143,37.9285714285714,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-09,1640,1593,1309,38.93,17.07,26.29,41.16,17.36,30.71,41.51,18.78,34.09,37.99,18.84,27.39,29.68,16.24,21,44.67,18.9,40.83,49.56,20.19,44.49,42.77,19.53,37.53,39.41,25.67,17.14,0,0,0,46.61,20.9871428571429,37.4757142857143,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-10,1368,1640,1593,41.89,15.84,26.37,38.93,17.07,26.29,41.16,17.36,30.71,41.51,18.78,34.09,37.99,18.84,27.39,29.68,16.24,21,44.67,18.9,40.83,49.56,20.19,44.49,48.47,33.48,17.16,0,1,0,46.4842857142857,20.46,35.8814285714286,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-11,1996,1368,1640,43.16,17.64,38.38,41.89,15.84,26.37,38.93,17.07,26.29,41.16,17.36,30.71,41.51,18.78,34.09,37.99,18.84,27.39,29.68,16.24,21,44.67,18.9,40.83,47.59,38.84,17.21,0,1,1,45.57,20.0957142857143,35.0085714285714,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-12,1109,1996,1368,35.41,16.11,33.28,43.16,17.64,38.38,41.89,15.84,26.37,38.93,17.07,26.29,41.16,17.36,30.71,41.51,18.78,34.09,37.99,18.84,27.39,29.68,16.24,21,31.69,31.06,15.27,0,1,1,44.2471428571429,19.6971428571429,33.93,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-13,968,1109,1996,42.53,18.3,38.33,35.41,16.11,33.28,43.16,17.64,38.38,41.89,15.84,26.37,38.93,17.07,26.29,41.16,17.36,30.71,41.51,18.78,34.09,37.99,18.84,27.39,35.54,22.49,17.35,0,1,0,46.0828571428571,19.9914285714286,36.4057142857143,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-14,1409,968,1109,43.91,18.38,38.9,42.53,18.3,38.33,35.41,16.11,33.28,43.16,17.64,38.38,41.89,15.84,26.37,38.93,17.07,26.29,41.16,17.36,30.71,41.51,18.78,34.09,47.43,37.78,18.3,0,0,0,46.9285714285714,19.9257142857143,38.05,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-15,1836,1409,968,40.27,17.65,31.05,43.91,18.38,38.9,42.53,18.3,38.33,35.41,16.11,33.28,43.16,17.64,38.38,41.89,15.84,26.37,38.93,17.07,26.29,41.16,17.36,30.71,46.97,34.86,19.35,0,0,0,46.7514285714286,19.7642857142857,37.6157142857143,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-16,1621,1836,1409,39.41,17.14,25.67,40.27,17.65,31.05,43.91,18.38,38.9,42.53,18.3,38.33,35.41,16.11,33.28,43.16,17.64,38.38,41.89,15.84,26.37,38.93,17.07,26.29,46.27,31.34,16.55,0,0,0,46.5014285714286,19.7328571428571,36.8957142857143,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-17,1603,1621,1836,48.47,17.16,33.48,39.41,17.14,25.67,40.27,17.65,31.05,43.91,18.38,38.9,42.53,18.3,38.33,35.41,16.11,33.28,43.16,17.64,38.38,41.89,15.84,26.37,53.2,36.18,17.61,0,0,0,47.8642857142857,19.7457142857143,37.9228571428571,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-18,1346,1603,1621,47.59,17.21,38.84,48.47,17.16,33.48,39.41,17.14,25.67,40.27,17.65,31.05,43.91,18.38,38.9,42.53,18.3,38.33,35.41,16.11,33.28,43.16,17.64,38.38,41.13,26.89,16.55,0,0,1,48.6785714285714,19.9414285714286,39.7042857142857,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-19,1241,1346,1603,31.69,15.27,31.06,47.59,17.21,38.84,48.47,17.16,33.48,39.41,17.14,25.67,40.27,17.65,31.05,43.91,18.38,38.9,42.53,18.3,38.33,35.41,16.11,33.28,45.87,42.68,17.71,0,0,1,47.04,19.6028571428571,38.6585714285714,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-20,1121,1241,1346,35.54,17.35,22.49,31.69,15.27,31.06,47.59,17.21,38.84,48.47,17.16,33.48,39.41,17.14,25.67,40.27,17.65,31.05,43.91,18.38,38.9,42.53,18.3,38.33,45.71,34.34,18.3,0,0,0,47.0585714285714,19.78,37.1171428571429,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-21,1519,1121,1241,47.43,18.3,37.78,35.54,17.35,22.49,31.69,15.27,31.06,47.59,17.21,38.84,48.47,17.16,33.48,39.41,17.14,25.67,40.27,17.65,31.05,43.91,18.38,38.9,44.37,29.52,18.15,0,0,0,47.7585714285714,19.78,37.0385714285714,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-22,2387,1519,1121,46.97,19.35,34.86,47.43,18.3,37.78,35.54,17.35,22.49,31.69,15.27,31.06,47.59,17.21,38.84,48.47,17.16,33.48,39.41,17.14,25.67,40.27,17.65,31.05,47.5,31.56,17.89,0,0,0,48.1957142857143,19.9185714285714,36.4614285714286,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-23,3653,2387,1519,46.27,16.55,31.34,46.97,19.35,34.86,47.43,18.3,37.78,35.54,17.35,22.49,31.69,15.27,31.06,47.59,17.21,38.84,48.47,17.16,33.48,39.41,17.14,25.67,52.44,37.75,18.5,0,0,0,49.0528571428571,19.7614285714286,36.5028571428571,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-24,1878,3653,2387,53.2,17.61,36.18,46.27,16.55,31.34,46.97,19.35,34.86,47.43,18.3,37.78,35.54,17.35,22.49,31.69,15.27,31.06,47.59,17.21,38.84,48.47,17.16,33.48,50.9,31.24,16.91,0,0,0,51.0228571428571,19.8285714285714,38.0042857142857,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-25,1257,1878,3653,41.13,16.55,26.89,53.2,17.61,36.18,46.27,16.55,31.34,46.97,19.35,34.86,47.43,18.3,37.78,35.54,17.35,22.49,31.69,15.27,31.06,47.59,17.21,38.84,58.4,51.1,18.82,0,0,1,49.9742857142857,19.7414285714286,37.0628571428571,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-26,1110,1257,1878,45.87,17.71,42.68,41.13,16.55,26.89,53.2,17.61,36.18,46.27,16.55,31.34,46.97,19.35,34.86,47.43,18.3,37.78,35.54,17.35,22.49,31.69,15.27,31.06,38.06,26.79,15.58,0,0,1,49.7285714285714,19.8128571428571,37.6114285714286,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-27,1313,1110,1257,45.71,18.3,34.34,45.87,17.71,42.68,41.13,16.55,26.89,53.2,17.61,36.18,46.27,16.55,31.34,46.97,19.35,34.86,47.43,18.3,37.78,35.54,17.35,22.49,42.24,25.58,17.92,0,0,0,51.7314285714286,20.2457142857143,38.08,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-28,1461,1313,1110,44.37,18.15,29.52,45.71,18.3,34.34,45.87,17.71,42.68,41.13,16.55,26.89,53.2,17.61,36.18,46.27,16.55,31.34,46.97,19.35,34.86,47.43,18.3,37.78,50.86,36.04,19.41,0,0,0,52.9928571428571,20.36,39.0842857142857,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-29,1485,1461,1313,47.5,17.89,31.56,44.37,18.15,29.52,45.71,18.3,34.34,45.87,17.71,42.68,41.13,16.55,26.89,53.2,17.61,36.18,46.27,16.55,31.34,46.97,19.35,34.86,54.1,40.25,19.37,0,0,0,53.0028571428571,20.3014285714286,38.1957142857143,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-04-30,1595,1485,1461,52.44,18.5,37.75,47.5,17.89,31.56,44.37,18.15,29.52,45.71,18.3,34.34,45.87,17.71,42.68,41.13,16.55,26.89,53.2,17.61,36.18,46.27,16.55,31.34,50.73,33.25,17.9,0,0,0,53.7842857142857,20.18,38.6085714285714,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-01,1411,1595,1485,50.9,16.91,31.24,52.44,18.5,37.75,47.5,17.89,31.56,44.37,18.15,29.52,45.71,18.3,34.34,45.87,17.71,42.68,41.13,16.55,26.89,53.2,17.61,36.18,57.25,38.84,18.7,0,0,0,54.4457142857143,20.2314285714286,38.5942857142857,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-02,904,1411,1595,58.4,18.82,51.1,50.9,16.91,31.24,52.44,18.5,37.75,47.5,17.89,31.56,44.37,18.15,29.52,45.71,18.3,34.34,45.87,17.71,42.68,41.13,16.55,26.89,62.69,54.68,19.67,0,0,1,55.1885714285714,20.4042857142857,40.7257142857143,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-03,998,904,1411,38.06,15.58,26.79,58.4,18.82,51.1,50.9,16.91,31.24,52.44,18.5,37.75,47.5,17.89,31.56,44.37,18.15,29.52,45.71,18.3,34.34,45.87,17.71,42.68,55.29,52.26,20.99,0,0,1,54.75,20.2657142857143,40.7114285714286,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-04,894,998,904,42.24,17.92,25.58,38.06,15.58,26.79,58.4,18.82,51.1,50.9,16.91,31.24,52.44,18.5,37.75,47.5,17.89,31.56,44.37,18.15,29.52,45.71,18.3,34.34,54.42,42.86,21.99,0,0,0,54.2314285714286,20.2957142857143,38.2685714285714,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-05,1342,894,998,50.86,19.41,36.04,42.24,17.92,25.58,38.06,15.58,26.79,58.4,18.82,51.1,50.9,16.91,31.24,52.44,18.5,37.75,47.5,17.89,31.56,44.37,18.15,29.52,59.26,43.84,22.21,0,0,0,54.9671428571429,20.4542857142857,38.5114285714286,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-06,1206,1342,894,54.1,19.37,40.25,50.86,19.41,36.04,42.24,17.92,25.58,38.06,15.58,26.79,58.4,18.82,51.1,50.9,16.91,31.24,52.44,18.5,37.75,47.5,17.89,31.56,58.57,41.7,20.76,0,0,0,56.3571428571429,20.6285714285714,40.0442857142857,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-07,1139,1206,1342,50.73,17.9,33.25,54.1,19.37,40.25,50.86,19.41,36.04,42.24,17.92,25.58,38.06,15.58,26.79,58.4,18.82,51.1,50.9,16.91,31.24,52.44,18.5,37.75,60.04,43.33,21.58,0,0,0,56.8185714285714,20.63,40.2857142857143,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-08,910,1139,1206,57.25,18.7,38.84,50.73,17.9,33.25,54.1,19.37,40.25,50.86,19.41,36.04,42.24,17.92,25.58,38.06,15.58,26.79,58.4,18.82,51.1,50.9,16.91,31.24,66.52,43.89,20.38,0,0,0,57.5057142857143,20.6585714285714,40.4414285714286,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-09,743,910,1139,62.69,19.67,54.68,57.25,18.7,38.84,50.73,17.9,33.25,54.1,19.37,40.25,50.86,19.41,36.04,42.24,17.92,25.58,38.06,15.58,26.79,58.4,18.82,51.1,61.04,38.41,19.95,0,0,1,59.19,21.0528571428571,43.79,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-10,488,743,910,55.29,20.99,52.26,62.69,19.67,54.68,57.25,18.7,38.84,50.73,17.9,33.25,54.1,19.37,40.25,50.86,19.41,36.04,42.24,17.92,25.58,38.06,15.58,26.79,52.38,37.83,18.7,0,0,1,58.7457142857143,21.3628571428571,43.9557142857143,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-11,528,488,743,54.42,21.99,42.86,55.29,20.99,52.26,62.69,19.67,54.68,57.25,18.7,38.84,50.73,17.9,33.25,54.1,19.37,40.25,50.86,19.41,36.04,42.24,17.92,25.58,57.01,41.6,19.9533333333333,0,0,0,61.0828571428571,22.2785714285714,46.2514285714286,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-12,693,528,488,59.26,22.21,43.84,54.42,21.99,42.86,55.29,20.99,52.26,62.69,19.67,54.68,57.25,18.7,38.84,50.73,17.9,33.25,54.1,19.37,40.25,50.86,19.41,36.04,61.64,45.37,21.2066666666667,0,0,0,63.5142857142857,22.8914285714286,48.86,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-13,1065,693,528,58.57,20.76,41.7,59.26,22.21,43.84,54.42,21.99,42.86,55.29,20.99,52.26,62.69,19.67,54.68,57.25,18.7,38.84,50.73,17.9,33.25,54.1,19.37,40.25,66.27,49.14,22.46,0,0,0,64.6157142857143,23.0842857142857,49.6685714285714,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-14,807,1065,693,60.04,21.58,43.33,58.57,20.76,41.7,59.26,22.21,43.84,54.42,21.99,42.86,55.29,20.99,52.26,62.69,19.67,54.68,57.25,18.7,38.84,50.73,17.9,33.25,71.08,56.14,22.34,0,0,0,65.4642857142857,23.4,50.1085714285714,617594,"125.1",0.205,32.1,71834,"usa"
"Boston",2020-05-15,961,807,1065,66.52,20.38,43.89,60.04,21.58,43.33,58.57,20.76,41.7,59.26,22.21,43.84,54.42,21.99,42.86,55.29,20.99,52.26,62.69,19.67,54.68,57.25,18.7,38.84,74.47,56.39,22.44,0,0,0,67.72,23.7542857142857,51.6285714285714,617594,"125.1",0.205,32.1,71834,"usa"
