"","City","date","newCases","casesTminus1","casesTminus2","g_retail","g_grocery","g_parks","g_transit","g_workplaces","g_residential","g_retailMinus7","g_groceryMinus7","g_parksMinus7","g_transitMinus7","g_workplacesMinus7","g_residentialMinus7","g_retailMinus8","g_groceryMinus8","g_parksMinus8","g_transitMinus8","g_workplacesMinus8","g_residentialMinus8","g_retailMinus9","g_groceryMinus9","g_parksMinus9","g_transitMinus9","g_workplacesMinus9","g_residentialMinus9","g_retailMinus10","g_groceryMinus10","g_parksMinus10","g_transitMinus10","g_workplacesMinus10","g_residentialMinus10","g_retailMinus11","g_groceryMinus11","g_parksMinus11","g_transitMinus11","g_workplacesMinus11","g_residentialMinus11","g_retailMinus12","g_groceryMinus12","g_parksMinus12","g_transitMinus12","g_workplacesMinus12","g_residentialMinus12","g_retailMinus13","g_groceryMinus13","g_parksMinus13","g_transitMinus13","g_workplacesMinus13","g_residentialMinus13","g_retailMinus14","g_groceryMinus14","g_parksMinus14","g_transitMinus14","g_workplacesMinus14","g_residentialMinus14","a_drivingMinus7","a_transitMinus7","a_walkingMinus7","a_drivingMinus8","a_transitMinus8","a_walkingMinus8","a_drivingMinus9","a_transitMinus9","a_walkingMinus9","a_drivingMinus10","a_transitMinus10","a_walkingMinus10","a_drivingMinus11","a_transitMinus11","a_walkingMinus11","a_drivingMinus12","a_transitMinus12","a_walkingMinus12","a_drivingMinus13","a_transitMinus13","a_walkingMinus13","a_drivingMinus14","a_transitMinus14","a_walkingMinus14","a_driving","a_walking","a_transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income"
"40","London",2020-04-09,799,875,951,-78,-26,-10,-78,-78,34,-81,-36,-28,-80,-78,36,-81,-36,-32,-80,-78,35,-79,-35,-30,-79,-78,34,-79,-36,-41,-79,-77,33,-87,-48,-59,-80,-62,19,-85,-41,-57,-78,-63,23,-81,-32,-30,-77,-75,35,-80,-32,-20,-77,-75,34,-72.27,-87.78,-82.08,-72.4,-87.7,-82.22,-71.14,-87.01,-80.62,-71.43,-86.35,-81.34,-76.95,-87.35,-82.84,-77.91,-89.53,-85.48,-72.54,-88.3,-82.97,-71.16,-87.03,-81.98,-69.79,-79.43,-88.14,0,0,0,-83.6857142857143,-100.15,-94.2185714285714,8787892,1572,0.28,35.3,56273.38129
"41","London",2020-04-10,614,799,875,-83,-35,-13,-82,-85,38,-81,-34,-27,-79,-77,36,-81,-36,-28,-80,-78,36,-81,-36,-32,-80,-78,35,-79,-35,-30,-79,-78,34,-79,-36,-41,-79,-77,33,-87,-48,-59,-80,-62,19,-85,-41,-57,-78,-63,23,-81,-32,-30,-77,-75,35,-72.42,-88.87,-82.28,-72.27,-87.78,-82.08,-72.4,-87.7,-82.22,-71.14,-87.01,-80.62,-71.43,-86.35,-81.34,-76.95,-87.35,-82.84,-77.91,-89.53,-85.48,-72.54,-88.3,-82.97,-74.71,-79.19,-89.42,0,1,0,-83.8657142857143,-100.412857142857,-94.2614285714286,8787892,1572,0.28,35.3,56273.38129
"42","London",2020-04-11,519,614,799,-84,-36,-34,-77,-64,23,-84,-38,-30,-77,-63,23,-81,-34,-27,-79,-77,36,-81,-36,-28,-80,-78,36,-81,-36,-32,-80,-78,35,-79,-35,-30,-79,-78,34,-79,-36,-41,-79,-77,33,-87,-48,-59,-80,-62,19,-85,-41,-57,-78,-63,23,-76.71,-90.37,-82.32,-72.42,-88.87,-82.28,-72.27,-87.78,-82.08,-72.4,-87.7,-82.22,-71.14,-87.01,-80.62,-71.43,-86.35,-81.34,-76.95,-87.35,-82.84,-77.91,-89.53,-85.48,-76.97,-82.27,-90.69,0,1,1,-84.4614285714286,-100.708571428571,-94.1685714285714,8787892,1572,0.28,35.3,56273.38129
"43","London",2020-04-12,500,519,614,-89,-60,-25,-78,-64,19,-84,-41,-15,-76,-61,18,-84,-38,-30,-77,-63,23,-81,-34,-27,-79,-77,36,-81,-36,-28,-80,-78,36,-81,-36,-32,-80,-78,35,-79,-35,-30,-79,-78,34,-79,-36,-41,-79,-77,33,-87,-48,-59,-80,-62,19,-74.57,-87.79,-74.93,-76.71,-90.37,-82.32,-72.42,-88.87,-82.28,-72.27,-87.78,-82.08,-72.4,-87.7,-82.22,-71.14,-87.01,-80.62,-71.43,-86.35,-81.34,-76.95,-87.35,-82.84,-77.7,-78,-89.33,0,1,1,-83.9842857142857,-100.46,-92.6614285714286,8787892,1572,0.28,35.3,56273.38129
"44","London",2020-04-13,602,500,519,-83,-43,-20,-85,-87,37,-78,-35,-24,-79,-77,33,-84,-41,-15,-76,-61,18,-84,-38,-30,-77,-63,23,-81,-34,-27,-79,-77,36,-81,-36,-28,-80,-78,36,-81,-36,-32,-80,-78,35,-79,-35,-30,-79,-78,34,-79,-36,-41,-79,-77,33,-69.89,-86.84,-79.53,-74.57,-87.79,-74.93,-76.71,-90.37,-82.32,-72.42,-88.87,-82.28,-72.27,-87.78,-82.08,-72.4,-87.7,-82.22,-71.14,-87.01,-80.62,-71.43,-86.35,-81.34,-73.86,-78.42,-87.73,0,1,0,-82.9757142857143,-100.387142857143,-92.1885714285714,8787892,1572,0.28,35.3,56273.38129
"45","London",2020-04-14,605,602,500,-78,-32,-16,-78,-77,33,-79,-33,-9,-78,-78,34,-78,-35,-24,-79,-77,33,-84,-41,-15,-76,-61,18,-84,-38,-30,-77,-63,23,-81,-34,-27,-79,-77,36,-81,-36,-28,-80,-78,36,-81,-36,-32,-80,-78,35,-79,-35,-30,-79,-78,34,-69.7,-87.54,-78.58,-69.89,-86.84,-79.53,-74.57,-87.79,-74.93,-76.71,-90.37,-82.32,-72.42,-88.87,-82.28,-72.27,-87.78,-82.08,-72.4,-87.7,-82.22,-71.14,-87.01,-80.62,-67.79,-77.69,-87.2,0,0,0,-82.7285714285714,-100.557142857143,-91.7942857142857,8787892,1572,0.28,35.3,56273.38129
"46","London",2020-04-15,659,605,602,-79,-32,-6,-78,-77,34,-80,-33,-19,-79,-78,34,-79,-33,-9,-78,-78,34,-78,-35,-24,-79,-77,33,-84,-41,-15,-76,-61,18,-84,-38,-30,-77,-63,23,-81,-34,-27,-79,-77,36,-81,-36,-28,-80,-78,36,-81,-36,-32,-80,-78,35,-70.5,-88.13,-80.87,-69.7,-87.54,-78.58,-69.89,-86.84,-79.53,-74.57,-87.79,-74.93,-76.71,-90.37,-82.32,-72.42,-88.87,-82.28,-72.27,-87.78,-82.08,-72.4,-87.7,-82.22,-68.13,-78.01,-87.48,0,0,0,-82.6371428571429,-100.717142857143,-91.83,8787892,1572,0.28,35.3,56273.38129
"47","London",2020-04-16,578,659,605,-79,-32,-15,-79,-76,34,-78,-26,-10,-78,-78,34,-80,-33,-19,-79,-78,34,-79,-33,-9,-78,-78,34,-78,-35,-24,-79,-77,33,-84,-41,-15,-76,-61,18,-84,-38,-30,-77,-63,23,-81,-34,-27,-79,-77,36,-81,-36,-28,-80,-78,36,-69.79,-88.14,-79.43,-70.5,-88.13,-80.87,-69.7,-87.54,-78.58,-69.89,-86.84,-79.53,-74.57,-87.79,-74.93,-76.71,-90.37,-82.32,-72.42,-88.87,-82.28,-72.27,-87.78,-82.08,-68.24,-79.21,-87.81,0,0,0,-82.2642857142857,-100.78,-91.4314285714286,8787892,1572,0.28,35.3,56273.38129
"48","London",2020-04-17,579,578,659,-81,-34,-43,-79,-75,36,-83,-35,-13,-82,-85,38,-78,-26,-10,-78,-78,34,-80,-33,-19,-79,-78,34,-79,-33,-9,-78,-78,34,-78,-35,-24,-79,-77,33,-84,-41,-15,-76,-61,18,-84,-38,-30,-77,-63,23,-81,-34,-27,-79,-77,36,-74.71,-89.42,-79.19,-69.79,-88.14,-79.43,-70.5,-88.13,-80.87,-69.7,-87.54,-78.58,-69.89,-86.84,-79.53,-74.57,-87.79,-74.93,-76.71,-90.37,-82.32,-72.42,-88.87,-82.28,-70.36,-83.06,-89.03,0,0,0,-82.6128571428571,-101.014285714286,-91.0185714285714,8787892,1572,0.28,35.3,56273.38129
"49","London",2020-04-18,401,579,578,-84,-38,-47,-77,-59,23,-84,-36,-34,-77,-64,23,-83,-35,-13,-82,-85,38,-78,-26,-10,-78,-78,34,-80,-33,-19,-79,-78,34,-79,-33,-9,-78,-78,34,-78,-35,-24,-79,-77,33,-84,-41,-15,-76,-61,18,-84,-38,-30,-77,-63,23,-76.97,-90.69,-82.27,-74.71,-89.42,-79.19,-69.79,-88.14,-79.43,-70.5,-88.13,-80.87,-69.7,-87.54,-78.58,-69.89,-86.84,-79.53,-74.57,-87.79,-74.93,-76.71,-90.37,-82.32,-74.86,-83.64,-90.3,0,0,1,-83.2628571428571,-101.274285714286,-91.0171428571429,8787892,1572,0.28,35.3,56273.38129
"50","London",2020-04-19,396,401,579,-83,-42,-6,-75,-56,17,-89,-60,-25,-78,-64,19,-84,-36,-34,-77,-64,23,-83,-35,-13,-82,-85,38,-78,-26,-10,-78,-78,34,-80,-33,-19,-79,-78,34,-79,-33,-9,-78,-78,34,-78,-35,-24,-79,-77,33,-84,-41,-15,-76,-61,18,-77.7,-89.33,-78,-76.97,-90.69,-82.27,-74.71,-89.42,-79.19,-69.79,-88.14,-79.43,-70.5,-88.13,-80.87,-69.7,-87.54,-78.58,-69.89,-86.84,-79.53,-74.57,-87.79,-74.93,-70.33,-70.75,-87.08,0,0,1,-83.4042857142857,-101.125714285714,-90.4,8787892,1572,0.28,35.3,56273.38129
"51","London",2020-04-20,433,396,401,-77,-34,1,-77,-75,32,-83,-43,-20,-85,-87,37,-89,-60,-25,-78,-64,19,-84,-36,-34,-77,-64,23,-83,-35,-13,-82,-85,38,-78,-26,-10,-78,-78,34,-80,-33,-19,-79,-78,34,-79,-33,-9,-78,-78,34,-78,-35,-24,-79,-77,33,-73.86,-87.73,-78.42,-77.7,-89.33,-78,-76.97,-90.69,-82.27,-74.71,-89.42,-79.19,-69.79,-88.14,-79.43,-70.5,-88.13,-80.87,-69.7,-87.54,-78.58,-69.89,-86.84,-79.53,-65.52,-74.87,-85.75,0,0,0,-83.3028571428571,-101.117142857143,-90.8985714285714,8787892,1572,0.28,35.3,56273.38129
"52","London",2020-04-21,468,433,396,-78,-33,-3,-77,-75,33,-78,-32,-16,-78,-77,33,-83,-43,-20,-85,-87,37,-89,-60,-25,-78,-64,19,-84,-36,-34,-77,-64,23,-83,-35,-13,-82,-85,38,-78,-26,-10,-78,-78,34,-80,-33,-19,-79,-78,34,-79,-33,-9,-78,-78,34,-67.79,-87.2,-77.69,-73.86,-87.73,-78.42,-77.7,-89.33,-78,-76.97,-90.69,-82.27,-74.71,-89.42,-79.19,-69.79,-88.14,-79.43,-70.5,-88.13,-80.87,-69.7,-87.54,-78.58,-65.86,-77.01,-86.29,0,0,0,-83.0028571428571,-101.168571428571,-90.6357142857143,8787892,1572,0.28,35.3,56273.38129
"53","London",2020-04-22,396,468,433,-79,-32,3,-77,-74,33,-79,-32,-6,-78,-77,34,-78,-32,-16,-78,-77,33,-83,-43,-20,-85,-87,37,-89,-60,-25,-78,-64,19,-84,-36,-34,-77,-64,23,-83,-35,-13,-82,-85,38,-78,-26,-10,-78,-78,34,-80,-33,-19,-79,-78,34,-68.13,-87.48,-78.01,-67.79,-87.2,-77.69,-73.86,-87.73,-78.42,-77.7,-89.33,-78,-76.97,-90.69,-82.27,-74.71,-89.42,-79.19,-69.79,-88.14,-79.43,-70.5,-88.13,-80.87,-66.43,-77.77,-86.74,0,0,0,-82.7785714285714,-101.16,-90.5542857142857,8787892,1572,0.28,35.3,56273.38129
"54","London",2020-04-23,524,396,468,-78,-30,8,-77,-74,33,-79,-32,-15,-79,-76,34,-79,-32,-6,-78,-77,34,-78,-32,-16,-78,-77,33,-83,-43,-20,-85,-87,37,-89,-60,-25,-78,-64,19,-84,-36,-34,-77,-64,23,-83,-35,-13,-82,-85,38,-78,-26,-10,-78,-78,34,-68.24,-87.81,-79.21,-68.13,-87.48,-78.01,-67.79,-87.2,-77.69,-73.86,-87.73,-78.42,-77.7,-89.33,-78,-76.97,-90.69,-82.27,-74.71,-89.42,-79.19,-69.79,-88.14,-79.43,-66.04,-78.12,-86.71,0,0,0,-82.4557142857143,-101.114285714286,-90.3171428571429,8787892,1572,0.28,35.3,56273.38129
"55","London",2020-04-24,378,524,396,-79,-30,-5,-75,-73,34,-81,-34,-43,-79,-75,36,-79,-32,-15,-79,-76,34,-79,-32,-6,-78,-77,34,-78,-32,-16,-78,-77,33,-83,-43,-20,-85,-87,37,-89,-60,-25,-78,-64,19,-84,-36,-34,-77,-64,23,-83,-35,-13,-82,-85,38,-70.36,-89.03,-83.06,-68.24,-87.81,-79.21,-68.13,-87.48,-78.01,-67.79,-87.2,-77.69,-73.86,-87.73,-78.42,-77.7,-89.33,-78,-76.97,-90.69,-82.27,-74.71,-89.42,-79.19,-66.66,-79.39,-87.86,0,0,0,-82.5371428571429,-101.241428571429,-90.8357142857143,8787892,1572,0.28,35.3,56273.38129
"56","London",2020-04-25,333,378,524,-82,-35,-25,-74,-57,21,-84,-38,-47,-77,-59,23,-81,-34,-43,-79,-75,36,-79,-32,-15,-79,-76,34,-79,-32,-6,-78,-77,34,-78,-32,-16,-78,-77,33,-83,-43,-20,-85,-87,37,-89,-60,-25,-78,-64,19,-84,-36,-34,-77,-64,23,-74.86,-90.3,-83.64,-70.36,-89.03,-83.06,-68.24,-87.81,-79.21,-68.13,-87.48,-78.01,-67.79,-87.2,-77.69,-73.86,-87.73,-78.42,-77.7,-89.33,-78,-76.97,-90.69,-82.27,-71.55,-80.07,-88.9,0,0,1,-82.5585714285714,-101.367142857143,-91.4714285714286,8787892,1572,0.28,35.3,56273.38129
"57","London",2020-04-26,309,333,378,-81,-38,5,-72,-54,16,-83,-42,-6,-75,-56,17,-84,-38,-47,-77,-59,23,-81,-34,-43,-79,-75,36,-79,-32,-15,-79,-76,34,-79,-32,-6,-78,-77,34,-78,-32,-16,-78,-77,33,-83,-43,-20,-85,-87,37,-89,-60,-25,-78,-64,19,-70.33,-87.08,-70.75,-74.86,-90.3,-83.64,-70.36,-89.03,-83.06,-68.24,-87.81,-79.21,-68.13,-87.48,-78.01,-67.79,-87.2,-77.69,-73.86,-87.73,-78.42,-77.7,-89.33,-78,-67.37,-69.12,-85.53,0,0,1,-81.61,-100.851428571429,-89.8257142857143,8787892,1572,0.28,35.3,56273.38129
"58","London",2020-04-27,417,309,333,-76,-32,-2,-76,-73,31,-77,-34,1,-77,-75,32,-83,-42,-6,-75,-56,17,-84,-38,-47,-77,-59,23,-81,-34,-43,-79,-75,36,-79,-32,-15,-79,-76,34,-79,-32,-6,-78,-77,34,-78,-32,-16,-78,-77,33,-83,-43,-20,-85,-87,37,-65.52,-85.75,-74.87,-70.33,-87.08,-70.75,-74.86,-90.3,-83.64,-70.36,-89.03,-83.06,-68.24,-87.81,-79.21,-68.13,-87.48,-78.01,-67.79,-87.2,-77.69,-73.86,-87.73,-78.42,-63.92,-76.73,-85.14,0,0,0,-79.87,-100.34,-89.3785714285714,8787892,1572,0.28,35.3,56273.38129
"59","London",2020-04-28,311,417,309,-82,-42,-62,-80,-75,32,-78,-33,-3,-77,-75,33,-77,-34,1,-77,-75,32,-83,-42,-6,-75,-56,17,-84,-38,-47,-77,-59,23,-81,-34,-43,-79,-75,36,-79,-32,-15,-79,-76,34,-79,-32,-6,-78,-77,34,-78,-32,-16,-78,-77,33,-65.86,-86.29,-77.01,-65.52,-85.75,-74.87,-70.33,-87.08,-70.75,-74.86,-90.3,-83.64,-70.36,-89.03,-83.06,-68.24,-87.81,-79.21,-68.13,-87.48,-78.01,-67.79,-87.2,-77.69,-66.6,-83.91,-86.41,0,0,0,-78.7271428571429,-100.134285714286,-89.1771428571429,8787892,1572,0.28,35.3,56273.38129
"60","London",2020-04-29,431,311,417,-79,-33,-35,-77,-73,33,-79,-32,3,-77,-74,33,-78,-33,-3,-77,-75,33,-77,-34,1,-77,-75,32,-83,-42,-6,-75,-56,17,-84,-38,-47,-77,-59,23,-81,-34,-43,-79,-75,36,-79,-32,-15,-79,-76,34,-79,-32,-6,-78,-77,34,-66.43,-86.74,-77.77,-65.86,-86.29,-77.01,-65.52,-85.75,-74.87,-70.33,-87.08,-70.75,-74.86,-90.3,-83.64,-70.36,-89.03,-83.06,-68.24,-87.81,-79.21,-68.13,-87.48,-78.01,-66.34,-82.25,-86.46,0,0,0,-78.5328571428571,-100.068571428571,-89.1885714285714,8787892,1572,0.28,35.3,56273.38129
"61","London",2020-04-30,424,431,311,-81,-35,-43,-78,-74,34,-78,-30,8,-77,-74,33,-79,-32,3,-77,-74,33,-78,-33,-3,-77,-75,33,-77,-34,1,-77,-75,32,-83,-42,-6,-75,-56,17,-84,-38,-47,-77,-59,23,-81,-34,-43,-79,-75,36,-79,-32,-15,-79,-76,34,-66.04,-86.71,-78.12,-66.43,-86.74,-77.77,-65.86,-86.29,-77.01,-65.52,-85.75,-74.87,-70.33,-87.08,-70.75,-74.86,-90.3,-83.64,-70.36,-89.03,-83.06,-68.24,-87.81,-79.21,-65.99,-83.56,-86.72,0,0,0,-78.2342857142857,-99.9585714285714,-89.2042857142857,8787892,1572,0.28,35.3,56273.38129
"62","London",2020-05-01,356,424,431,-80,-30,-32,-75,-72,34,-79,-30,-5,-75,-73,34,-78,-30,8,-77,-74,33,-79,-32,3,-77,-74,33,-78,-33,-3,-77,-75,33,-77,-34,1,-77,-75,32,-83,-42,-6,-75,-56,17,-84,-38,-47,-77,-59,23,-81,-34,-43,-79,-75,36,-66.66,-87.86,-79.39,-66.04,-86.71,-78.12,-66.43,-86.74,-77.77,-65.86,-86.29,-77.01,-65.52,-85.75,-74.87,-70.33,-87.08,-70.75,-74.86,-90.3,-83.64,-70.36,-89.03,-83.06,-65.74,-81.8,-86.99,0,0,0,-78.0085714285714,-99.9657142857143,-89.23,8787892,1572,0.28,35.3,56273.38129
"63","London",2020-05-02,249,356,424,-81,-31,-17,-71,-54,20,-82,-35,-25,-74,-57,21,-79,-30,-5,-75,-73,34,-78,-30,8,-77,-74,33,-79,-32,3,-77,-74,33,-78,-33,-3,-77,-75,33,-77,-34,1,-77,-75,32,-83,-42,-6,-75,-56,17,-84,-38,-47,-77,-59,23,-71.55,-88.9,-80.07,-66.66,-87.86,-79.39,-66.04,-86.71,-78.12,-66.43,-86.74,-77.77,-65.86,-86.29,-77.01,-65.52,-85.75,-74.87,-70.33,-87.08,-70.75,-74.86,-90.3,-83.64,-68.92,-78.7,-87.73,0,0,1,-78.1785714285714,-99.9471428571429,-88.8028571428571,8787892,1572,0.28,35.3,56273.38129
"64","London",2020-05-03,167,249,356,-82,-40,-23,-74,-53,17,-81,-38,5,-72,-54,16,-82,-35,-25,-74,-57,21,-79,-30,-5,-75,-73,34,-78,-30,8,-77,-74,33,-79,-32,3,-77,-74,33,-78,-33,-3,-77,-75,33,-77,-34,1,-77,-75,32,-83,-42,-6,-75,-56,17,-67.37,-85.53,-69.12,-71.55,-88.9,-80.07,-66.66,-87.86,-79.39,-66.04,-86.71,-78.12,-66.43,-86.74,-77.77,-65.86,-86.29,-77.01,-65.52,-85.75,-74.87,-70.33,-87.08,-70.75,-66.65,-73.66,-84.58,0,0,1,-77.1085714285714,-99.2657142857143,-86.7285714285714,8787892,1572,0.28,35.3,56273.38129
"65","London",2020-05-04,244,167,249,-75,-29,11,-74,-72,30,-76,-32,-2,-76,-73,31,-81,-38,5,-72,-54,16,-82,-35,-25,-74,-57,21,-79,-30,-5,-75,-73,34,-78,-30,8,-77,-74,33,-79,-32,3,-77,-74,33,-78,-33,-3,-77,-75,33,-77,-34,1,-77,-75,32,-63.92,-85.14,-76.73,-67.37,-85.53,-69.12,-71.55,-88.9,-80.07,-66.66,-87.86,-79.39,-66.04,-86.71,-78.12,-66.43,-86.74,-77.77,-65.86,-86.29,-77.01,-65.52,-85.75,-74.87,-61.16,-74.16,-83.24,0,0,0,-76.1928571428572,-98.9885714285714,-87.5828571428572,8787892,1572,0.28,35.3,56273.38129
"66","London",2020-05-05,221,244,167,-77,-29,0,-75,-72,31,-82,-42,-62,-80,-75,32,-76,-32,-2,-76,-73,31,-81,-38,5,-72,-54,16,-82,-35,-25,-74,-57,21,-79,-30,-5,-75,-73,34,-78,-30,8,-77,-74,33,-79,-32,3,-77,-74,33,-78,-33,-3,-77,-75,33,-66.6,-86.41,-83.91,-63.92,-85.14,-76.73,-67.37,-85.53,-69.12,-71.55,-88.9,-80.07,-66.66,-87.86,-79.39,-66.04,-86.71,-78.12,-66.43,-86.74,-77.77,-65.86,-86.29,-77.01,-60.5,-75.58,-83.61,0,0,0,-76.3471428571429,-99.0828571428572,-88.8742857142857,8787892,1572,0.28,35.3,56273.38129
"67","London",2020-05-06,268,221,244,-77,-27,16,-74,-71,31,-79,-33,-35,-77,-73,33,-82,-42,-62,-80,-75,32,-76,-32,-2,-76,-73,31,-81,-38,5,-72,-54,16,-82,-35,-25,-74,-57,21,-79,-30,-5,-75,-73,34,-78,-30,8,-77,-74,33,-79,-32,3,-77,-74,33,-66.34,-86.46,-82.25,-66.6,-86.41,-83.91,-63.92,-85.14,-76.73,-67.37,-85.53,-69.12,-71.55,-88.9,-80.07,-66.66,-87.86,-79.39,-66.04,-86.71,-78.12,-66.43,-86.74,-77.77,-61.15,-75.93,-84.25,0,0,0,-76.4157142857143,-99.1071428571429,-89.6228571428571,8787892,1572,0.28,35.3,56273.38129
"68","London",2020-05-07,271,268,221,-75,-22,21,-73,-71,31,-81,-35,-43,-78,-74,34,-79,-33,-35,-77,-73,33,-82,-42,-62,-80,-75,32,-76,-32,-2,-76,-73,31,-81,-38,5,-72,-54,16,-82,-35,-25,-74,-57,21,-79,-30,-5,-75,-73,34,-78,-30,8,-77,-74,33,-65.99,-86.72,-83.56,-66.34,-86.46,-82.25,-66.6,-86.41,-83.91,-63.92,-85.14,-76.73,-67.37,-85.53,-69.12,-71.55,-88.9,-80.07,-66.66,-87.86,-79.39,-66.04,-86.71,-78.12,-60.57,-75.61,-84.18,0,0,0,-76.3528571428571,-99.1042857142857,-90.45,8787892,1572,0.28,35.3,56273.38129
"69","London",2020-05-08,206,271,268,-79,-27,32,-76,-81,35,-80,-30,-32,-75,-72,34,-81,-35,-43,-78,-74,34,-79,-33,-35,-77,-73,33,-82,-42,-62,-80,-75,32,-76,-32,-2,-76,-73,31,-81,-38,5,-72,-54,16,-82,-35,-25,-74,-57,21,-79,-30,-5,-75,-73,34,-65.74,-86.99,-81.8,-65.99,-86.72,-83.56,-66.34,-86.46,-82.25,-66.6,-86.41,-83.91,-63.92,-85.14,-76.73,-67.37,-85.53,-69.12,-71.55,-88.9,-80.07,-66.66,-87.86,-79.39,-65.66,-72.4,-85.19,0,1,0,-76.31,-99.1442857142857,-90.9757142857143,8787892,1572,0.28,35.3,56273.38129
"70","London",2020-05-09,127,206,271,-80,-30,5,-70,-53,19,-81,-31,-17,-71,-54,20,-80,-30,-32,-75,-72,34,-81,-35,-43,-78,-74,34,-79,-33,-35,-77,-73,33,-82,-42,-62,-80,-75,32,-76,-32,-2,-76,-73,31,-81,-38,5,-72,-54,16,-82,-35,-25,-74,-57,21,-68.92,-87.73,-78.7,-65.74,-86.99,-81.8,-65.99,-86.72,-83.56,-66.34,-86.46,-82.25,-66.6,-86.41,-83.91,-63.92,-85.14,-76.73,-67.37,-85.53,-69.12,-71.55,-88.9,-80.07,-66.83,-74.61,-85.8,0,1,1,-76.6328571428571,-99.1257142857143,-90.8771428571429,8787892,1572,0.28,35.3,56273.38129
"71","London",2020-05-10,124,127,206,-83,-41,-36,-75,-51,17,-82,-40,-23,-74,-53,17,-81,-31,-17,-71,-54,20,-80,-30,-32,-75,-72,34,-81,-35,-43,-78,-74,34,-79,-33,-35,-77,-73,33,-82,-42,-62,-80,-75,32,-76,-32,-2,-76,-73,31,-81,-38,5,-72,-54,16,-66.65,-84.58,-73.66,-68.92,-87.73,-78.7,-65.74,-86.99,-81.8,-65.99,-86.72,-83.56,-66.34,-86.46,-82.25,-66.6,-86.41,-83.91,-63.92,-85.14,-76.73,-67.37,-85.53,-69.12,-63.63,-73.35,-82.95,0,1,1,-75.9328571428571,-98.5085714285714,-89.9614285714286,8787892,1572,0.28,35.3,56273.38129
"72","London",2020-05-11,159,124,127,-75,-28,-17,-74,-71,30,-75,-29,11,-74,-72,30,-82,-40,-23,-74,-53,17,-81,-31,-17,-71,-54,20,-80,-30,-32,-75,-72,34,-81,-35,-43,-78,-74,34,-79,-33,-35,-77,-73,33,-82,-42,-62,-80,-75,32,-76,-32,-2,-76,-73,31,-61.16,-83.24,-74.16,-66.65,-84.58,-73.66,-68.92,-87.73,-78.7,-65.74,-86.99,-81.8,-65.99,-86.72,-83.56,-66.34,-86.46,-82.25,-66.6,-86.41,-83.91,-63.92,-85.14,-76.73,-60.36,-72.61,-82.06,0,0,0,-75.0457142857143,-98.1814285714286,-90.6814285714286,8787892,1572,0.28,35.3,56273.38129
"73","London",2020-05-12,194,159,124,-75,-27,6,-73,-70,30,-77,-29,0,-75,-72,31,-75,-29,11,-74,-72,30,-82,-40,-23,-74,-53,17,-81,-31,-17,-71,-54,20,-80,-30,-32,-75,-72,34,-81,-35,-43,-78,-74,34,-79,-33,-35,-77,-73,33,-82,-42,-62,-80,-75,32,-60.5,-83.61,-75.58,-61.16,-83.24,-74.16,-66.65,-84.58,-73.66,-68.92,-87.73,-78.7,-65.74,-86.99,-81.8,-65.99,-86.72,-83.56,-66.34,-86.46,-82.25,-66.6,-86.41,-83.91,-57.62,-73.75,-82.02,0,0,0,-74.5571428571428,-97.9628571428571,-90.5171428571429,8787892,1572,0.28,35.3,56273.38129
"74","London",2020-05-13,204,194,159,-77,-29,-12,-74,-70,31,-77,-27,16,-74,-71,31,-77,-29,0,-75,-72,31,-75,-29,11,-74,-72,30,-82,-40,-23,-74,-53,17,-81,-31,-17,-71,-54,20,-80,-30,-32,-75,-72,34,-81,-35,-43,-78,-74,34,-79,-33,-35,-77,-73,33,-61.15,-84.25,-75.93,-60.5,-83.61,-75.58,-61.16,-83.24,-74.16,-66.65,-84.58,-73.66,-68.92,-87.73,-78.7,-65.74,-86.99,-81.8,-65.99,-86.72,-83.56,-66.34,-86.46,-82.25,-55.7,-74.82,-82.04,0,0,0,-73.7785714285714,-97.6542857142857,-89.3771428571429,8787892,1572,0.28,35.3,56273.38129
"75","London",2020-05-14,157,204,194,-75,-26,8,-74,-70,30,-75,-22,21,-73,-71,31,-77,-27,16,-74,-71,31,-77,-29,0,-75,-72,31,-75,-29,11,-74,-72,30,-82,-40,-23,-74,-53,17,-81,-31,-17,-71,-54,20,-80,-30,-32,-75,-72,34,-81,-35,-43,-78,-74,34,-60.57,-84.18,-75.61,-61.15,-84.25,-75.93,-60.5,-83.61,-75.58,-61.16,-83.24,-74.16,-66.65,-84.58,-73.66,-68.92,-87.73,-78.7,-65.74,-86.99,-81.8,-65.99,-86.72,-83.56,-54.37,-74.37,-82.34,0,0,0,-72.9542857142857,-97.3285714285714,-88.4285714285714,8787892,1572,0.28,35.3,56273.38129
