,date,all_cases,all_deaths,geoid,display_name,population,length
43,2020-05-08,249,24,45580,"Thomaston, GA",26215,72
44,2020-05-09,250,24,45580,"Thomaston, GA",26215,72
45,2020-05-10,250,24,45580,"Thomaston, GA",26215,72
46,2020-05-11,254,25,45580,"Thomaston, GA",26215,72
47,2020-05-12,255,25,45580,"Thomaston, GA",26215,72
48,2020-05-13,255,27,45580,"Thomaston, GA",26215,72
49,2020-05-14,257,28,45580,"Thomaston, GA",26215,72
50,2020-05-15,258,29,45580,"Thomaston, GA",26215,72
51,2020-05-16,260,29,45580,"Thomaston, GA",26215,72
52,2020-05-17,261,31,45580,"Thomaston, GA",26215,72
53,2020-05-18,267,31,45580,"Thomaston, GA",26215,72
54,2020-05-19,267,31,45580,"Thomaston, GA",26215,72
55,2020-05-20,271,33,45580,"Thomaston, GA",26215,72
56,2020-05-21,271,33,45580,"Thomaston, GA",26215,72
57,2020-05-22,272,33,45580,"Thomaston, GA",26215,72
58,2020-05-23,273,33,45580,"Thomaston, GA",26215,72
59,2020-05-24,275,33,45580,"Thomaston, GA",26215,72
60,2020-05-25,279,33,45580,"Thomaston, GA",26215,72
61,2020-05-26,280,34,45580,"Thomaston, GA",26215,72
62,2020-05-27,280,34,45580,"Thomaston, GA",26215,72
63,2020-05-28,280,34,45580,"Thomaston, GA",26215,72
64,2020-05-29,280,34,45580,"Thomaston, GA",26215,72
65,2020-05-30,281,34,45580,"Thomaston, GA",26215,72
66,2020-05-31,283,34,45580,"Thomaston, GA",26215,72
67,2020-06-01,284,34,45580,"Thomaston, GA",26215,72
68,2020-06-02,290,34,45580,"Thomaston, GA",26215,72
69,2020-06-03,289,34,45580,"Thomaston, GA",26215,72
70,2020-06-04,290,35,45580,"Thomaston, GA",26215,72
71,2020-06-05,290,35,45580,"Thomaston, GA",26215,72
0,2020-03-24,1,0,45620,"Thomasville, GA",44448,74
1,2020-03-25,1,0,45620,"Thomasville, GA",44448,74
2,2020-03-26,3,0,45620,"Thomasville, GA",44448,74
3,2020-03-27,7,0,45620,"Thomasville, GA",44448,74
4,2020-03-28,7,0,45620,"Thomasville, GA",44448,74
5,2020-03-29,7,0,45620,"Thomasville, GA",44448,74
6,2020-03-30,10,0,45620,"Thomasville, GA",44448,74
7,2020-03-31,14,0,45620,"Thomasville, GA",44448,74
8,2020-04-01,17,0,45620,"Thomasville, GA",44448,74
9,2020-04-02,26,0,45620,"Thomasville, GA",44448,74
10,2020-04-03,26,0,45620,"Thomasville, GA",44448,74
11,2020-04-04,28,0,45620,"Thomasville, GA",44448,74
12,2020-04-05,28,0,45620,"Thomasville, GA",44448,74
13,2020-04-06,42,2,45620,"Thomasville, GA",44448,74
14,2020-04-07,56,2,45620,"Thomasville, GA",44448,74
15,2020-04-08,72,3,45620,"Thomasville, GA",44448,74
16,2020-04-09,74,3,45620,"Thomasville, GA",44448,74
17,2020-04-10,76,3,45620,"Thomasville, GA",44448,74
18,2020-04-11,77,3,45620,"Thomasville, GA",44448,74
19,2020-04-12,78,4,45620,"Thomasville, GA",44448,74
20,2020-04-13,89,5,45620,"Thomasville, GA",44448,74
21,2020-04-14,109,9,45620,"Thomasville, GA",44448,74
22,2020-04-15,112,14,45620,"Thomasville, GA",44448,74
23,2020-04-16,115,13,45620,"Thomasville, GA",44448,74
24,2020-04-17,115,13,45620,"Thomasville, GA",44448,74
25,2020-04-18,125,13,45620,"Thomasville, GA",44448,74
26,2020-04-19,126,13,45620,"Thomasville, GA",44448,74
27,2020-04-20,143,14,45620,"Thomasville, GA",44448,74
28,2020-04-21,148,14,45620,"Thomasville, GA",44448,74
29,2020-04-22,158,16,45620,"Thomasville, GA",44448,74
30,2020-04-23,157,16,45620,"Thomasville, GA",44448,74
31,2020-04-24,157,16,45620,"Thomasville, GA",44448,74
32,2020-04-25,158,16,45620,"Thomasville, GA",44448,74
33,2020-04-26,162,16,45620,"Thomasville, GA",44448,74
34,2020-04-27,173,17,45620,"Thomasville, GA",44448,74
35,2020-04-28,178,19,45620,"Thomasville, GA",44448,74
36,2020-04-29,186,19,45620,"Thomasville, GA",44448,74
37,2020-04-30,190,19,45620,"Thomasville, GA",44448,74
38,2020-05-01,191,19,45620,"Thomasville, GA",44448,74
39,2020-05-02,191,19,45620,"Thomasville, GA",44448,74
40,2020-05-03,196,20,45620,"Thomasville, GA",44448,74
41,2020-05-04,204,20,45620,"Thomasville, GA",44448,74
42,2020-05-05,219,22,45620,"Thomasville, GA",44448,74
43,2020-05-06,227,22,45620,"Thomasville, GA",44448,74
44,2020-05-07,239,26,45620,"Thomasville, GA",44448,74
45,2020-05-08,242,26,45620,"Thomasville, GA",44448,74
46,2020-05-09,242,26,45620,"Thomasville, GA",44448,74
47,2020-05-10,249,26,45620,"Thomasville, GA",44448,74
48,2020-05-11,264,26,45620,"Thomasville, GA",44448,74
49,2020-05-12,267,28,45620,"Thomasville, GA",44448,74
50,2020-05-13,276,28,45620,"Thomasville, GA",44448,74
51,2020-05-14,281,29,45620,"Thomasville, GA",44448,74
52,2020-05-15,283,29,45620,"Thomasville, GA",44448,74
53,2020-05-16,283,29,45620,"Thomasville, GA",44448,74
54,2020-05-17,288,30,45620,"Thomasville, GA",44448,74
55,2020-05-18,289,30,45620,"Thomasville, GA",44448,74
56,2020-05-19,302,30,45620,"Thomasville, GA",44448,74
57,2020-05-20,304,30,45620,"Thomasville, GA",44448,74
58,2020-05-21,308,31,45620,"Thomasville, GA",44448,74
59,2020-05-22,309,31,45620,"Thomasville, GA",44448,74
60,2020-05-23,311,31,45620,"Thomasville, GA",44448,74
61,2020-05-24,313,31,45620,"Thomasville, GA",44448,74
62,2020-05-25,323,31,45620,"Thomasville, GA",44448,74
63,2020-05-26,324,31,45620,"Thomasville, GA",44448,74
64,2020-05-27,324,31,45620,"Thomasville, GA",44448,74
65,2020-05-28,324,31,45620,"Thomasville, GA",44448,74
66,2020-05-29,324,32,45620,"Thomasville, GA",44448,74
67,2020-05-30,324,32,45620,"Thomasville, GA",44448,74
68,2020-05-31,329,32,45620,"Thomasville, GA",44448,74
69,2020-06-01,332,32,45620,"Thomasville, GA",44448,74
70,2020-06-02,346,32,45620,"Thomasville, GA",44448,74
71,2020-06-03,349,32,45620,"Thomasville, GA",44448,74
72,2020-06-04,350,33,45620,"Thomasville, GA",44448,74
73,2020-06-05,353,33,45620,"Thomasville, GA",44448,74
0,2020-03-24,1,0,45660,"Tiffin, OH",55207,74
1,2020-03-25,1,0,45660,"Tiffin, OH",55207,74
2,2020-03-26,2,0,45660,"Tiffin, OH",55207,74
3,2020-03-27,1,0,45660,"Tiffin, OH",55207,74
4,2020-03-28,2,0,45660,"Tiffin, OH",55207,74
5,2020-03-29,3,0,45660,"Tiffin, OH",55207,74
6,2020-03-30,3,1,45660,"Tiffin, OH",55207,74
7,2020-03-31,4,1,45660,"Tiffin, OH",55207,74
8,2020-04-01,4,1,45660,"Tiffin, OH",55207,74
9,2020-04-02,4,1,45660,"Tiffin, OH",55207,74
10,2020-04-03,5,1,45660,"Tiffin, OH",55207,74
11,2020-04-04,6,1,45660,"Tiffin, OH",55207,74
12,2020-04-05,6,1,45660,"Tiffin, OH",55207,74
13,2020-04-06,6,1,45660,"Tiffin, OH",55207,74
14,2020-04-07,6,1,45660,"Tiffin, OH",55207,74
15,2020-04-08,7,1,45660,"Tiffin, OH",55207,74
16,2020-04-09,8,1,45660,"Tiffin, OH",55207,74
17,2020-04-10,8,1,45660,"Tiffin, OH",55207,74
18,2020-04-11,9,1,45660,"Tiffin, OH",55207,74
19,2020-04-12,9,1,45660,"Tiffin, OH",55207,74
20,2020-04-13,10,1,45660,"Tiffin, OH",55207,74
21,2020-04-14,11,1,45660,"Tiffin, OH",55207,74
22,2020-04-15,11,1,45660,"Tiffin, OH",55207,74
23,2020-04-16,11,1,45660,"Tiffin, OH",55207,74
24,2020-04-17,11,1,45660,"Tiffin, OH",55207,74
25,2020-04-18,12,1,45660,"Tiffin, OH",55207,74
26,2020-04-19,13,1,45660,"Tiffin, OH",55207,74
27,2020-04-20,11,1,45660,"Tiffin, OH",55207,74
28,2020-04-21,11,1,45660,"Tiffin, OH",55207,74
29,2020-04-22,11,1,45660,"Tiffin, OH",55207,74
30,2020-04-23,12,1,45660,"Tiffin, OH",55207,74
31,2020-04-24,12,1,45660,"Tiffin, OH",55207,74
32,2020-04-25,13,1,45660,"Tiffin, OH",55207,74
33,2020-04-26,14,1,45660,"Tiffin, OH",55207,74
34,2020-04-27,14,1,45660,"Tiffin, OH",55207,74
35,2020-04-28,14,1,45660,"Tiffin, OH",55207,74
36,2020-04-29,14,1,45660,"Tiffin, OH",55207,74
37,2020-04-30,14,1,45660,"Tiffin, OH",55207,74
38,2020-05-01,14,1,45660,"Tiffin, OH",55207,74
39,2020-05-02,14,1,45660,"Tiffin, OH",55207,74
40,2020-05-03,14,1,45660,"Tiffin, OH",55207,74
41,2020-05-04,14,1,45660,"Tiffin, OH",55207,74
42,2020-05-05,14,1,45660,"Tiffin, OH",55207,74
43,2020-05-06,14,1,45660,"Tiffin, OH",55207,74
44,2020-05-07,14,1,45660,"Tiffin, OH",55207,74
45,2020-05-08,14,1,45660,"Tiffin, OH",55207,74
46,2020-05-09,14,1,45660,"Tiffin, OH",55207,74
47,2020-05-10,14,1,45660,"Tiffin, OH",55207,74
48,2020-05-11,14,1,45660,"Tiffin, OH",55207,74
49,2020-05-12,14,1,45660,"Tiffin, OH",55207,74
50,2020-05-13,15,1,45660,"Tiffin, OH",55207,74
51,2020-05-14,15,2,45660,"Tiffin, OH",55207,74
52,2020-05-15,15,2,45660,"Tiffin, OH",55207,74
53,2020-05-16,15,2,45660,"Tiffin, OH",55207,74
54,2020-05-17,15,2,45660,"Tiffin, OH",55207,74
55,2020-05-18,15,2,45660,"Tiffin, OH",55207,74
56,2020-05-19,16,2,45660,"Tiffin, OH",55207,74
57,2020-05-20,16,2,45660,"Tiffin, OH",55207,74
58,2020-05-21,16,2,45660,"Tiffin, OH",55207,74
59,2020-05-22,17,2,45660,"Tiffin, OH",55207,74
60,2020-05-23,18,2,45660,"Tiffin, OH",55207,74
61,2020-05-24,19,2,45660,"Tiffin, OH",55207,74
62,2020-05-25,19,2,45660,"Tiffin, OH",55207,74
63,2020-05-26,19,2,45660,"Tiffin, OH",55207,74
64,2020-05-27,20,2,45660,"Tiffin, OH",55207,74
65,2020-05-28,20,2,45660,"Tiffin, OH",55207,74
66,2020-05-29,20,2,45660,"Tiffin, OH",55207,74
67,2020-05-30,20,2,45660,"Tiffin, OH",55207,74
68,2020-05-31,20,2,45660,"Tiffin, OH",55207,74
69,2020-06-01,21,2,45660,"Tiffin, OH",55207,74
70,2020-06-02,24,2,45660,"Tiffin, OH",55207,74
71,2020-06-03,26,2,45660,"Tiffin, OH",55207,74
72,2020-06-04,26,2,45660,"Tiffin, OH",55207,74
73,2020-06-05,27,2,45660,"Tiffin, OH",55207,74
0,2020-03-19,1,0,45700,"Tifton, GA",40571,79
1,2020-03-20,2,0,45700,"Tifton, GA",40571,79
2,2020-03-21,2,0,45700,"Tifton, GA",40571,79
3,2020-03-22,2,0,45700,"Tifton, GA",40571,79
4,2020-03-23,4,0,45700,"Tifton, GA",40571,79
5,2020-03-24,5,0,45700,"Tifton, GA",40571,79
6,2020-03-25,7,0,45700,"Tifton, GA",40571,79
7,2020-03-26,13,0,45700,"Tifton, GA",40571,79
8,2020-03-27,13,0,45700,"Tifton, GA",40571,79
9,2020-03-28,13,0,45700,"Tifton, GA",40571,79
10,2020-03-29,19,0,45700,"Tifton, GA",40571,79
11,2020-03-30,20,0,45700,"Tifton, GA",40571,79
12,2020-03-31,28,0,45700,"Tifton, GA",40571,79
13,2020-04-01,29,0,45700,"Tifton, GA",40571,79
14,2020-04-02,34,0,45700,"Tifton, GA",40571,79
15,2020-04-03,34,0,45700,"Tifton, GA",40571,79
16,2020-04-04,34,0,45700,"Tifton, GA",40571,79
17,2020-04-05,42,0,45700,"Tifton, GA",40571,79
18,2020-04-06,45,1,45700,"Tifton, GA",40571,79
19,2020-04-07,52,1,45700,"Tifton, GA",40571,79
20,2020-04-08,55,1,45700,"Tifton, GA",40571,79
21,2020-04-09,56,1,45700,"Tifton, GA",40571,79
22,2020-04-10,59,1,45700,"Tifton, GA",40571,79
23,2020-04-11,59,1,45700,"Tifton, GA",40571,79
24,2020-04-12,66,1,45700,"Tifton, GA",40571,79
25,2020-04-13,71,1,45700,"Tifton, GA",40571,79
26,2020-04-14,76,2,45700,"Tifton, GA",40571,79
27,2020-04-15,79,4,45700,"Tifton, GA",40571,79
28,2020-04-16,80,3,45700,"Tifton, GA",40571,79
29,2020-04-17,82,3,45700,"Tifton, GA",40571,79
30,2020-04-18,91,3,45700,"Tifton, GA",40571,79
31,2020-04-19,92,3,45700,"Tifton, GA",40571,79
32,2020-04-20,92,4,45700,"Tifton, GA",40571,79
33,2020-04-21,93,3,45700,"Tifton, GA",40571,79
34,2020-04-22,98,3,45700,"Tifton, GA",40571,79
35,2020-04-23,98,3,45700,"Tifton, GA",40571,79
36,2020-04-24,100,3,45700,"Tifton, GA",40571,79
37,2020-04-25,102,4,45700,"Tifton, GA",40571,79
38,2020-04-26,100,5,45700,"Tifton, GA",40571,79
39,2020-04-27,97,5,45700,"Tifton, GA",40571,79
40,2020-04-28,110,5,45700,"Tifton, GA",40571,79
41,2020-04-29,118,5,45700,"Tifton, GA",40571,79
42,2020-04-30,122,5,45700,"Tifton, GA",40571,79
43,2020-05-01,126,5,45700,"Tifton, GA",40571,79
44,2020-05-02,127,5,45700,"Tifton, GA",40571,79
45,2020-05-03,132,5,45700,"Tifton, GA",40571,79
46,2020-05-04,132,5,45700,"Tifton, GA",40571,79
47,2020-05-05,136,6,45700,"Tifton, GA",40571,79
48,2020-05-06,139,6,45700,"Tifton, GA",40571,79
49,2020-05-07,145,6,45700,"Tifton, GA",40571,79
50,2020-05-08,152,6,45700,"Tifton, GA",40571,79
51,2020-05-09,156,6,45700,"Tifton, GA",40571,79
52,2020-05-10,157,6,45700,"Tifton, GA",40571,79
53,2020-05-11,161,6,45700,"Tifton, GA",40571,79
54,2020-05-12,164,6,45700,"Tifton, GA",40571,79
55,2020-05-13,170,10,45700,"Tifton, GA",40571,79
56,2020-05-14,175,11,45700,"Tifton, GA",40571,79
57,2020-05-15,176,11,45700,"Tifton, GA",40571,79
58,2020-05-16,181,12,45700,"Tifton, GA",40571,79
59,2020-05-17,185,14,45700,"Tifton, GA",40571,79
60,2020-05-18,188,14,45700,"Tifton, GA",40571,79
61,2020-05-19,194,14,45700,"Tifton, GA",40571,79
62,2020-05-20,204,14,45700,"Tifton, GA",40571,79
63,2020-05-21,212,14,45700,"Tifton, GA",40571,79
64,2020-05-22,213,14,45700,"Tifton, GA",40571,79
65,2020-05-23,219,14,45700,"Tifton, GA",40571,79
66,2020-05-24,228,15,45700,"Tifton, GA",40571,79
67,2020-05-25,234,15,45700,"Tifton, GA",40571,79
68,2020-05-26,238,15,45700,"Tifton, GA",40571,79
69,2020-05-27,247,16,45700,"Tifton, GA",40571,79
70,2020-05-28,255,17,45700,"Tifton, GA",40571,79
71,2020-05-29,256,17,45700,"Tifton, GA",40571,79
72,2020-05-30,256,17,45700,"Tifton, GA",40571,79
73,2020-05-31,266,17,45700,"Tifton, GA",40571,79
74,2020-06-01,270,18,45700,"Tifton, GA",40571,79
75,2020-06-02,271,18,45700,"Tifton, GA",40571,79
76,2020-06-03,277,18,45700,"Tifton, GA",40571,79
77,2020-06-04,291,19,45700,"Tifton, GA",40571,79
78,2020-06-05,305,19,45700,"Tifton, GA",40571,79
0,2020-03-23,2,0,45740,"Toccoa, GA",26035,75
1,2020-03-24,2,0,45740,"Toccoa, GA",26035,75
2,2020-03-25,2,0,45740,"Toccoa, GA",26035,75
3,2020-03-26,2,0,45740,"Toccoa, GA",26035,75
4,2020-03-27,3,0,45740,"Toccoa, GA",26035,75
5,2020-03-28,3,0,45740,"Toccoa, GA",26035,75
6,2020-03-29,3,0,45740,"Toccoa, GA",26035,75
7,2020-03-30,4,0,45740,"Toccoa, GA",26035,75
8,2020-03-31,5,0,45740,"Toccoa, GA",26035,75
9,2020-04-01,5,0,45740,"Toccoa, GA",26035,75
10,2020-04-02,5,0,45740,"Toccoa, GA",26035,75
11,2020-04-03,6,0,45740,"Toccoa, GA",26035,75
12,2020-04-04,6,0,45740,"Toccoa, GA",26035,75
13,2020-04-05,8,0,45740,"Toccoa, GA",26035,75
14,2020-04-06,13,0,45740,"Toccoa, GA",26035,75
15,2020-04-07,15,0,45740,"Toccoa, GA",26035,75
16,2020-04-08,15,0,45740,"Toccoa, GA",26035,75
17,2020-04-09,16,0,45740,"Toccoa, GA",26035,75
18,2020-04-10,17,0,45740,"Toccoa, GA",26035,75
19,2020-04-11,17,0,45740,"Toccoa, GA",26035,75
20,2020-04-12,20,0,45740,"Toccoa, GA",26035,75
21,2020-04-13,24,0,45740,"Toccoa, GA",26035,75
22,2020-04-14,24,0,45740,"Toccoa, GA",26035,75
23,2020-04-15,28,0,45740,"Toccoa, GA",26035,75
24,2020-04-16,30,1,45740,"Toccoa, GA",26035,75
25,2020-04-17,31,1,45740,"Toccoa, GA",26035,75
26,2020-04-18,35,1,45740,"Toccoa, GA",26035,75
27,2020-04-19,40,1,45740,"Toccoa, GA",26035,75
28,2020-04-20,41,1,45740,"Toccoa, GA",26035,75
29,2020-04-21,42,1,45740,"Toccoa, GA",26035,75
30,2020-04-22,48,1,45740,"Toccoa, GA",26035,75
31,2020-04-23,55,1,45740,"Toccoa, GA",26035,75
32,2020-04-24,56,1,45740,"Toccoa, GA",26035,75
33,2020-04-25,70,1,45740,"Toccoa, GA",26035,75
34,2020-04-26,73,1,45740,"Toccoa, GA",26035,75
35,2020-04-27,71,1,45740,"Toccoa, GA",26035,75
36,2020-04-28,73,1,45740,"Toccoa, GA",26035,75
37,2020-04-29,79,1,45740,"Toccoa, GA",26035,75
38,2020-04-30,81,1,45740,"Toccoa, GA",26035,75
39,2020-05-01,87,1,45740,"Toccoa, GA",26035,75
40,2020-05-02,87,1,45740,"Toccoa, GA",26035,75
41,2020-05-03,88,1,45740,"Toccoa, GA",26035,75
42,2020-05-04,86,1,45740,"Toccoa, GA",26035,75
43,2020-05-05,91,1,45740,"Toccoa, GA",26035,75
44,2020-05-06,91,1,45740,"Toccoa, GA",26035,75
45,2020-05-07,91,1,45740,"Toccoa, GA",26035,75
46,2020-05-08,91,1,45740,"Toccoa, GA",26035,75
47,2020-05-09,91,1,45740,"Toccoa, GA",26035,75
48,2020-05-10,92,1,45740,"Toccoa, GA",26035,75
49,2020-05-11,93,1,45740,"Toccoa, GA",26035,75
50,2020-05-12,94,1,45740,"Toccoa, GA",26035,75
51,2020-05-13,94,1,45740,"Toccoa, GA",26035,75
52,2020-05-14,97,1,45740,"Toccoa, GA",26035,75
53,2020-05-15,98,2,45740,"Toccoa, GA",26035,75
54,2020-05-16,107,2,45740,"Toccoa, GA",26035,75
55,2020-05-17,113,2,45740,"Toccoa, GA",26035,75
56,2020-05-18,114,2,45740,"Toccoa, GA",26035,75
57,2020-05-19,117,2,45740,"Toccoa, GA",26035,75
58,2020-05-20,121,2,45740,"Toccoa, GA",26035,75
59,2020-05-21,122,2,45740,"Toccoa, GA",26035,75
60,2020-05-22,123,2,45740,"Toccoa, GA",26035,75
61,2020-05-23,122,2,45740,"Toccoa, GA",26035,75
62,2020-05-24,123,2,45740,"Toccoa, GA",26035,75
63,2020-05-25,129,2,45740,"Toccoa, GA",26035,75
64,2020-05-26,132,2,45740,"Toccoa, GA",26035,75
65,2020-05-27,136,2,45740,"Toccoa, GA",26035,75
66,2020-05-28,138,2,45740,"Toccoa, GA",26035,75
67,2020-05-29,138,2,45740,"Toccoa, GA",26035,75
68,2020-05-30,139,2,45740,"Toccoa, GA",26035,75
69,2020-05-31,147,2,45740,"Toccoa, GA",26035,75
70,2020-06-01,147,2,45740,"Toccoa, GA",26035,75
71,2020-06-02,147,3,45740,"Toccoa, GA",26035,75
72,2020-06-03,144,3,45740,"Toccoa, GA",26035,75
73,2020-06-04,143,3,45740,"Toccoa, GA",26035,75
74,2020-06-05,144,3,45740,"Toccoa, GA",26035,75
0,2020-03-14,1,0,45780,"Toledo, OH",602871,84
1,2020-03-15,1,0,45780,"Toledo, OH",602871,84
2,2020-03-16,1,0,45780,"Toledo, OH",602871,84
3,2020-03-17,1,0,45780,"Toledo, OH",602871,84
4,2020-03-18,1,0,45780,"Toledo, OH",602871,84
5,2020-03-19,2,1,45780,"Toledo, OH",602871,84
6,2020-03-20,4,1,45780,"Toledo, OH",602871,84
7,2020-03-21,6,1,45780,"Toledo, OH",602871,84
8,2020-03-22,11,1,45780,"Toledo, OH",602871,84
9,2020-03-23,13,1,45780,"Toledo, OH",602871,84
10,2020-03-24,26,2,45780,"Toledo, OH",602871,84
11,2020-03-25,41,2,45780,"Toledo, OH",602871,84
12,2020-03-26,61,2,45780,"Toledo, OH",602871,84
13,2020-03-27,79,2,45780,"Toledo, OH",602871,84
14,2020-03-28,108,2,45780,"Toledo, OH",602871,84
15,2020-03-29,129,3,45780,"Toledo, OH",602871,84
16,2020-03-30,150,3,45780,"Toledo, OH",602871,84
17,2020-03-31,188,3,45780,"Toledo, OH",602871,84
18,2020-04-01,227,3,45780,"Toledo, OH",602871,84
19,2020-04-02,256,4,45780,"Toledo, OH",602871,84
20,2020-04-03,300,7,45780,"Toledo, OH",602871,84
21,2020-04-04,336,8,45780,"Toledo, OH",602871,84
22,2020-04-05,360,12,45780,"Toledo, OH",602871,84
23,2020-04-06,390,16,45780,"Toledo, OH",602871,84
24,2020-04-07,417,18,45780,"Toledo, OH",602871,84
25,2020-04-08,450,18,45780,"Toledo, OH",602871,84
26,2020-04-09,497,23,45780,"Toledo, OH",602871,84
27,2020-04-10,548,24,45780,"Toledo, OH",602871,84
28,2020-04-11,564,24,45780,"Toledo, OH",602871,84
29,2020-04-12,575,25,45780,"Toledo, OH",602871,84
30,2020-04-13,608,29,45780,"Toledo, OH",602871,84
31,2020-04-14,668,33,45780,"Toledo, OH",602871,84
32,2020-04-15,721,33,45780,"Toledo, OH",602871,84
33,2020-04-16,768,34,45780,"Toledo, OH",602871,84
34,2020-04-17,818,40,45780,"Toledo, OH",602871,84
35,2020-04-18,890,42,45780,"Toledo, OH",602871,84
36,2020-04-19,923,45,45780,"Toledo, OH",602871,84
37,2020-04-20,961,49,45780,"Toledo, OH",602871,84
38,2020-04-21,994,57,45780,"Toledo, OH",602871,84
39,2020-04-22,1059,70,45780,"Toledo, OH",602871,84
40,2020-04-23,1125,73,45780,"Toledo, OH",602871,84
41,2020-04-24,1184,75,45780,"Toledo, OH",602871,84
42,2020-04-25,1256,76,45780,"Toledo, OH",602871,84
43,2020-04-26,1288,79,45780,"Toledo, OH",602871,84
44,2020-04-27,1331,85,45780,"Toledo, OH",602871,84
45,2020-04-28,1383,134,45780,"Toledo, OH",602871,84
46,2020-04-29,1437,137,45780,"Toledo, OH",602871,84
47,2020-04-30,1495,142,45780,"Toledo, OH",602871,84
48,2020-05-01,1538,142,45780,"Toledo, OH",602871,84
49,2020-05-02,1587,142,45780,"Toledo, OH",602871,84
50,2020-05-03,1648,144,45780,"Toledo, OH",602871,84
51,2020-05-04,1710,160,45780,"Toledo, OH",602871,84
52,2020-05-05,1767,178,45780,"Toledo, OH",602871,84
53,2020-05-06,1825,184,45780,"Toledo, OH",602871,84
54,2020-05-07,1915,190,45780,"Toledo, OH",602871,84
55,2020-05-08,1962,193,45780,"Toledo, OH",602871,84
56,2020-05-09,2012,194,45780,"Toledo, OH",602871,84
57,2020-05-10,2062,196,45780,"Toledo, OH",602871,84
58,2020-05-11,2097,213,45780,"Toledo, OH",602871,84
59,2020-05-12,2119,228,45780,"Toledo, OH",602871,84
60,2020-05-13,2148,237,45780,"Toledo, OH",602871,84
61,2020-05-14,2192,246,45780,"Toledo, OH",602871,84
62,2020-05-15,2220,245,45780,"Toledo, OH",602871,84
63,2020-05-16,2243,246,45780,"Toledo, OH",602871,84
64,2020-05-17,2278,249,45780,"Toledo, OH",602871,84
65,2020-05-18,2291,252,45780,"Toledo, OH",602871,84
66,2020-05-19,2310,257,45780,"Toledo, OH",602871,84
67,2020-05-20,2350,262,45780,"Toledo, OH",602871,84
68,2020-05-21,2367,261,45780,"Toledo, OH",602871,84
69,2020-05-22,2391,273,45780,"Toledo, OH",602871,84
70,2020-05-23,2417,274,45780,"Toledo, OH",602871,84
71,2020-05-24,2438,274,45780,"Toledo, OH",602871,84
72,2020-05-25,2464,274,45780,"Toledo, OH",602871,84
73,2020-05-26,2478,278,45780,"Toledo, OH",602871,84
74,2020-05-27,2497,286,45780,"Toledo, OH",602871,84
75,2020-05-28,2526,286,45780,"Toledo, OH",602871,84
76,2020-05-29,2568,288,45780,"Toledo, OH",602871,84
77,2020-05-30,2602,288,45780,"Toledo, OH",602871,84
78,2020-05-31,2616,295,45780,"Toledo, OH",602871,84
79,2020-06-01,2626,299,45780,"Toledo, OH",602871,84
80,2020-06-02,2644,304,45780,"Toledo, OH",602871,84
81,2020-06-03,2662,312,45780,"Toledo, OH",602871,84
82,2020-06-04,2680,312,45780,"Toledo, OH",602871,84
83,2020-06-05,2693,314,45780,"Toledo, OH",602871,84
0,2020-03-21,1,0,45820,"Topeka, KS",232594,77
1,2020-03-22,1,0,45820,"Topeka, KS",232594,77
2,2020-03-23,1,0,45820,"Topeka, KS",232594,77
3,2020-03-24,4,0,45820,"Topeka, KS",232594,77
4,2020-03-25,6,0,45820,"Topeka, KS",232594,77
5,2020-03-26,8,0,45820,"Topeka, KS",232594,77
6,2020-03-27,10,1,45820,"Topeka, KS",232594,77
7,2020-03-28,16,1,45820,"Topeka, KS",232594,77
8,2020-03-29,18,1,45820,"Topeka, KS",232594,77
9,2020-03-30,22,1,45820,"Topeka, KS",232594,77
10,2020-03-31,23,2,45820,"Topeka, KS",232594,77
11,2020-04-01,25,2,45820,"Topeka, KS",232594,77
12,2020-04-02,30,2,45820,"Topeka, KS",232594,77
13,2020-04-03,33,2,45820,"Topeka, KS",232594,77
14,2020-04-04,45,3,45820,"Topeka, KS",232594,77
15,2020-04-05,48,3,45820,"Topeka, KS",232594,77
16,2020-04-06,51,3,45820,"Topeka, KS",232594,77
17,2020-04-07,63,3,45820,"Topeka, KS",232594,77
18,2020-04-08,66,3,45820,"Topeka, KS",232594,77
19,2020-04-09,69,3,45820,"Topeka, KS",232594,77
20,2020-04-10,83,3,45820,"Topeka, KS",232594,77
21,2020-04-11,86,4,45820,"Topeka, KS",232594,77
22,2020-04-12,89,5,45820,"Topeka, KS",232594,77
23,2020-04-13,91,5,45820,"Topeka, KS",232594,77
24,2020-04-14,93,5,45820,"Topeka, KS",232594,77
25,2020-04-15,93,5,45820,"Topeka, KS",232594,77
26,2020-04-16,102,5,45820,"Topeka, KS",232594,77
27,2020-04-17,101,5,45820,"Topeka, KS",232594,77
28,2020-04-18,102,5,45820,"Topeka, KS",232594,77
29,2020-04-19,103,5,45820,"Topeka, KS",232594,77
30,2020-04-20,106,5,45820,"Topeka, KS",232594,77
31,2020-04-21,110,5,45820,"Topeka, KS",232594,77
32,2020-04-22,117,5,45820,"Topeka, KS",232594,77
33,2020-04-23,120,5,45820,"Topeka, KS",232594,77
34,2020-04-24,124,5,45820,"Topeka, KS",232594,77
35,2020-04-25,129,5,45820,"Topeka, KS",232594,77
36,2020-04-26,136,5,45820,"Topeka, KS",232594,77
37,2020-04-27,138,5,45820,"Topeka, KS",232594,77
38,2020-04-28,146,5,45820,"Topeka, KS",232594,77
39,2020-04-29,154,5,45820,"Topeka, KS",232594,77
